LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,Label
476,1132,666,2475,3960,3703,1750,1270,2267,2041,0
577,1289,686,2235,3514,3036,1684,1554,2234,2256,0
419,1012,657,2376,4241,3572,1614,1133,1904,1629,0
556,1257,630,2124,3395,3083,1645,1440,2225,2177,0
308,811,502,2115,3534,3376,1262,1034,1915,1390,0
442,981,571,1697,3011,2605,1280,1092,1427,1588,0
589,1095,744,1787,2552,2469,1450,1259,1851,2048,0
571,1236,761,2260,3484,2995,1621,1483,2148,2209,0
491,1119,635,2001,3272,2871,1550,1299,2049,2009,0
593,1062,710,1977,2929,2742,1538,1312,1918,2184,0
385,939,518,2178,3651,3377,1715,1092,2000,1767,0
445,951,606,2055,3314,3136,1507,1160,1840,1772,0
384,900,580,1827,2816,2696,1349,1078,1728,1642,0
458,1023,609,2226,3267,3171,1700,1252,2079,2125,0
603,1149,782,2062,2924,2717,1564,1306,1939,2802,0
646,1198,816,2198,3301,3004,1725,1389,1956,2247,0
411,796,557,1524,2658,2405,1129,1052,1289,1619,0
467,969,599,1790,2599,2646,1528,1121,1908,1898,0
577,1061,693,1998,3164,2785,1392,1301,1527,2366,0
652,1217,775,1967,2548,2554,1608,1452,2212,2475,0
459,1036,567,1715,2701,2460,1300,1285,1506,2339,0
522,1021,714,2149,3009,2859,1591,1155,1735,1949,0
542,1226,717,2127,3329,2970,1543,1329,2022,2045,0
488,1050,587,2168,3582,3164,1625,1337,1991,2526,0
549,1120,674,2368,3221,3265,1773,1339,2061,2162,0
530,1207,793,2499,3960,3376,1617,1344,1982,1977,0
634,1167,857,2023,3004,2799,1588,1394,1783,2230,0
558,1161,824,2583,3433,3402,1667,1277,2020,2193,0
497,1036,653,2397,3386,3261,1729,1326,2149,1998,0
457,1009,694,1953,3219,2886,1373,1139,1550,1785,0
574,1197,775,2255,3398,3088,1612,1391,1891,2530,0
555,1136,831,2681,4168,3335,1738,1228,1757,2251,0
679,1234,935,2411,3239,3060,1792,1484,2127,2378,0
491,1015,686,2118,3368,3084,1588,1354,1936,1937,0
484,1175,632,2197,3657,3480,1567,1311,2051,2014,0
610,1150,801,2086,3008,2716,1621,1355,1986,2205,0
422,865,638,1866,2671,2679,1350,1026,1606,1619,0
467,942,563,2094,3251,3090,1394,1069,1889,1732,0
493,904,650,1793,2686,2509,1322,1060,1632,1735,0
576,1179,757,2226,3324,3005,1562,1199,1696,2598,0
473,935,664,1860,2826,2485,1379,1010,1612,1764,0
515,954,671,2021,3047,2944,1415,1127,1754,1839,0
470,1006,604,1871,3669,2984,1395,1147,1601,2123,0
587,1053,780,2038,3082,2747,1534,1273,1854,2017,0
583,1046,751,2260,3417,3102,1681,1302,1949,2018,0
474,1051,699,2217,3044,2983,1724,1270,1835,1902,0
454,1070,672,2130,3428,3031,1538,1324,1690,2303,0
532,1118,726,2193,2848,3134,1713,1302,1969,2003,0
420,1022,612,1807,3181,2755,1373,1087,1684,1767,0
569,1139,730,2250,3231,3240,1750,1363,1985,2521,0
647,1121,806,1882,2804,2326,1480,1263,1752,2636,0
434,954,545,1723,3321,2799,1327,1049,1556,1679,0
381,1062,497,2078,3521,3414,1681,1409,2332,1985,0
517,924,639,2020,3204,3154,1450,1207,1741,2000,0
523,1103,765,2365,3257,3159,1795,1316,2018,2263,0
696,1240,855,2128,2978,2745,1697,1389,1967,2705,0
334,837,489,2149,3723,3425,1421,1018,1713,1541,0
491,1036,677,2561,4283,3700,1725,1423,1787,2527,0
341,707,485,1672,3135,2688,1098,815,1144,1291,0
731,1258,856,2141,3018,2892,1799,1565,2239,2509,0
490,1167,571,1710,3277,2654,1401,1306,1754,1951,0
462,1048,634,2178,3302,2944,1488,1319,1888,2500,0
499,990,648,2119,3213,2916,1460,1220,1604,2356,0
393,827,531,1712,3022,2616,1238,987,1374,1574,0
457,998,662,2098,3027,3242,1511,1205,1954,1806,0
518,1095,792,2143,3219,2739,1590,1256,1811,1909,0
520,1109,688,2086,4042,3085,1570,1276,1946,1938,0
299,759,452,1729,3476,2790,1289,912,1259,1435,0
610,1070,733,1896,2556,2448,1412,1237,1672,2434,0
421,932,648,2314,3814,3320,1698,1167,1865,1779,0
413,800,576,1793,2909,2630,1339,1010,1356,1570,0
494,1119,659,1947,3236,2685,1390,1234,1694,1821,0
500,945,641,1882,2674,2670,1448,1154,1670,1771,0
554,1182,688,2151,3332,3082,1750,1422,2326,2292,0
473,1020,645,2004,3372,2943,1698,1244,1893,1988,0
500,1108,669,2028,3730,3061,1574,1266,1839,2166,0
392,1036,604,1894,3376,2915,1378,1086,1857,1668,0
658,1211,834,2317,3193,3141,1783,1499,2106,2446,0
565,1019,749,2238,3436,2868,1572,1230,1593,2280,0
297,677,442,1790,3576,2854,1088,802,1203,1416,0
577,1293,815,2682,3707,3751,1949,1523,2555,2391,0
568,1103,789,2185,2931,2924,1614,1345,1995,2168,0
550,1136,682,2508,3412,3415,1864,1392,2156,2277,0
595,1144,791,2430,3795,3632,1943,1435,2152,2335,0
455,1044,635,2214,3728,3304,1498,1279,1752,2109,0
351,1004,546,2277,3353,3432,1742,1274,2327,1706,0
464,986,657,2219,3666,3239,1551,1119,1705,2100,0
515,1209,753,1852,3296,2639,1532,1269,1669,2030,0
693,1359,871,2311,3391,2946,1820,1681,2285,2563,0
612,1202,738,1928,2939,2667,1598,1395,1850,2459,0
363,887,529,1931,3202,2828,1492,1120,1848,1475,0
373,847,509,1883,3410,2960,1454,1063,1783,1676,0
564,990,741,1888,3038,2612,1310,1088,1595,1861,0
329,770,494,1786,3442,2869,1203,874,1303,1270,0
301,767,404,1860,3323,3172,1340,991,1680,1517,0
499,1032,562,1580,2407,2310,1356,1186,1840,1896,0
493,1025,658,1942,2856,2697,1532,1179,1592,2350,0
445,822,597,1694,2969,2393,1173,934,1492,1541,0
361,769,512,1627,3008,2845,1216,843,1245,1581,0
426,1041,621,2331,3754,3505,1497,1210,1855,2183,0
571,1210,804,2304,3460,3358,1946,1476,2216,2225,0
486,1010,712,2140,2898,2848,1558,1137,1647,1882,0
605,1359,748,2409,3491,3364,1743,1475,2242,2326,0
453,1028,642,1991,3512,2808,1435,1267,1579,1785,0
411,906,568,1756,2554,2439,1187,988,1256,1795,0
729,1346,860,2101,3145,2796,1799,1534,2224,2512,0
397,929,564,1994,3236,2868,1396,1097,1631,2123,0
408,849,588,1675,3080,2456,1143,963,1256,1775,0
550,1138,704,2221,3582,3140,1775,1329,2096,2065,0
537,1018,809,2239,3622,3197,1687,1265,1800,1886,0
506,1009,711,2057,3444,3076,1581,1108,1768,1916,0
501,1169,665,1998,3310,3091,1484,1308,1748,2387,0
419,1007,557,2106,3783,3519,1568,1126,1895,1870,0
571,1156,844,2750,3734,3623,1898,1432,2271,2203,0
344,750,456,1692,3106,2804,1250,865,1479,1394,0
488,955,647,2117,3587,3175,1639,1188,1788,1966,0
812,1375,924,2175,2922,2899,1829,1625,2232,2681,0
507,1059,718,2315,3749,3541,1827,1393,2165,2163,0
539,903,700,1910,3338,2661,1305,1183,1478,1731,0
412,885,601,1808,3028,2794,1262,1063,1744,1808,0
586,1337,670,1979,2984,2721,1665,1519,2321,2312,0
416,941,547,1937,3552,2986,1358,1148,1643,1724,0
366,932,667,2603,3339,3682,1594,1339,1977,1893,0
450,1070,570,1622,2952,2273,1107,1123,1307,1914,0
437,897,647,1904,3275,2782,1308,1049,1459,2010,0
400,926,551,1814,3116,2656,1433,999,1526,2059,0
583,1212,844,2313,3224,3201,1983,1401,2278,2257,0
486,1047,556,1945,3150,3070,1633,1245,2065,2058,0
595,1049,717,1750,3105,2522,1242,1084,1504,1870,0
494,955,708,1909,2873,2789,1583,1145,1664,1867,0
604,1152,719,1853,2797,2685,1497,1289,1762,2367,0
320,841,428,1875,3020,2865,1247,986,1576,1549,0
574,1088,754,1912,2967,2706,1481,1197,1596,2006,0
436,967,594,1917,3281,2785,1255,1029,1236,2072,0
506,812,726,1927,2989,2569,1315,1031,1421,1635,0
453,1060,558,1823,2953,2715,1353,1198,1716,2219,0
385,912,561,2381,4512,3785,1652,1109,1863,1721,0
599,1094,786,1872,3148,2779,1537,1234,1786,2595,0
587,1133,845,2120,3392,2978,1528,1208,1657,2108,0
733,1203,881,2150,3422,2807,1661,1360,1833,2310,0
574,1248,676,2017,3057,2761,1576,1299,1843,2889,0
392,828,490,1690,3156,2309,975,951,1071,1898,0
431,1010,545,2183,3749,3312,1378,1124,1579,2310,0
500,877,597,1688,2806,2451,1210,978,1327,1657,0
502,913,688,1830,2957,2710,1355,1070,1440,1810,0
539,1089,743,2346,3621,3319,1656,1251,2011,2055,0
619,1079,748,1817,2431,2380,1412,1241,1707,2478,0
424,838,629,2090,3331,3005,1543,1032,1675,1668,0
410,935,579,1798,2749,2659,1384,1179,1579,1873,0
507,985,667,1944,2746,2562,1332,1100,1584,2269,0
789,1371,861,2293,2803,2926,1790,1572,2383,2686,0
452,1145,621,2100,3780,3566,1680,1340,2049,2059,0
466,1064,625,2168,3531,3207,1721,1344,2067,1953,0
508,1090,780,2396,3197,3374,1807,1431,1912,2147,0
638,1122,843,2039,2922,2865,1614,1354,1927,2148,0
356,896,472,1913,3001,3145,1523,1129,1949,1596,0
430,1069,640,2531,4127,3826,1926,1399,2188,1920,0
453,883,644,1976,2932,2817,1510,1104,1637,1666,0
618,1177,864,2621,3888,3499,1774,1438,2051,2280,0
503,1129,606,2132,3388,3009,1534,1381,1861,2581,0
411,909,552,2097,3496,3353,1682,1220,2160,1790,0
650,1317,779,2284,3264,3355,1751,1449,2412,2419,0
535,1205,664,1821,3355,2629,1394,1300,1769,2056,0
806,1423,940,2210,3288,2984,1840,1580,2140,2634,0
622,1186,934,2109,3161,2880,1633,1321,1967,2432,0
579,1104,727,2058,2894,2643,1404,1272,1665,2363,0
520,995,749,2264,2976,2992,1611,1336,1837,2045,0
329,760,445,1770,3313,2947,1301,876,1464,1315,0
621,1124,775,2032,2912,2756,1579,1220,1782,2071,0
327,729,426,1738,3327,2928,1273,906,1336,1346,0
524,982,711,1999,3115,2658,1688,1233,1995,2005,0
416,1013,531,2106,3270,3227,1558,1171,1654,2424,0
387,873,556,2147,3553,2959,1356,1065,1472,1522,0
322,861,581,2316,3206,3237,1670,1200,2182,1585,0
601,1239,829,2415,4044,3326,1694,1381,2098,2056,0
445,810,531,1686,2830,2649,1302,1029,1486,1596,0
709,1263,767,2048,2797,2754,1662,1461,2151,2455,0
591,1019,749,1805,3006,2526,1305,1137,1547,1803,0
544,974,712,1869,3078,2673,1478,1139,1695,1915,0
526,952,624,1794,2780,2675,1386,1209,1732,1946,0
341,787,446,1766,3117,2807,1325,916,1384,1448,0
575,1320,819,2416,3371,3197,1844,1511,2065,2462,0
676,1098,835,1929,2906,2640,1576,1263,1835,2262,0
501,939,625,1902,3183,2610,1224,995,1266,2067,0
344,823,499,1663,3204,2747,1259,1016,1248,1432,0
349,871,488,1538,2776,2567,1375,987,1662,1562,0
506,1048,698,1917,3266,2763,1437,1160,1645,1748,0
290,801,459,1781,2944,2938,1312,1100,1567,1424,0
408,799,529,1759,2878,2697,1329,1070,1678,1595,0
573,1136,699,2417,3750,3653,1879,1481,2142,2278,0
469,1081,707,2502,4092,3584,1973,1384,2317,1967,0
648,1193,898,2212,2920,2718,1689,1404,1997,2261,0
425,872,609,2014,3963,3035,1224,965,1285,1533,0
626,1149,817,2192,3004,3099,1785,1364,1912,2115,0
616,1218,808,2261,3198,3225,1816,1327,2048,2343,0
543,1222,757,2044,3263,2774,1585,1272,1795,2070,0
406,872,549,2151,3503,3069,1539,1083,1908,1718,0
537,1029,607,1798,2866,2699,1426,1272,1764,2214,0
372,899,511,1700,3060,2735,1357,983,1633,1839,0
720,1290,944,2216,2939,2862,1949,1520,2233,2535,0
457,892,692,2150,3860,3253,1444,1062,1569,1733,0
402,948,492,1688,3189,2795,1143,1027,1369,1985,0
368,904,530,1740,3385,2851,1134,992,1445,1717,0
616,1189,854,2279,3688,3240,1671,1406,1851,2241,0
421,947,633,2096,3855,2931,1470,1053,1658,1605,0
468,1026,652,2107,3814,3392,1487,1160,1861,1895,0
529,1047,690,2074,3022,2695,1413,1153,1660,1863,0
406,1000,563,1606,2833,2470,1280,1077,1608,1730,0
501,1119,726,2355,3453,3238,1750,1303,2024,2115,0
435,937,683,2133,3656,3052,1477,1198,1726,1797,0
608,1154,745,2056,3026,2849,1636,1424,2007,2211,0
586,1029,791,2170,3088,2861,1569,1205,1690,1947,0
453,1006,590,1990,3118,3008,1577,1146,1732,1805,0
496,1056,728,2494,3574,3619,1670,1168,2109,2206,0
356,856,514,1631,2820,2550,1263,917,1436,1607,0
510,955,673,1741,2831,2569,1368,1076,1492,1765,0
401,950,549,2001,3203,2794,1406,1071,1469,1852,0
440,1000,547,1581,3056,2422,1209,1134,1514,1611,0
661,1117,752,1966,2558,2652,1594,1401,2017,2292,0
528,1147,868,2625,3925,3307,1822,1364,1904,1944,0
365,1018,508,1758,3238,2979,1355,1130,1835,1947,0
721,1274,881,2167,3300,2673,1637,1520,1785,2591,0
445,1004,676,2364,3673,3318,1747,1304,2211,1888,0
668,1140,861,2131,3163,2946,1676,1428,1842,2361,0
388,931,558,2068,3608,3286,1605,1186,1766,1704,0
512,1090,711,2073,3557,3060,1556,1349,2073,2147,0
494,1048,774,2236,3349,3200,1564,1187,1812,1994,0
473,903,620,1887,2868,2781,1367,1029,1579,2093,0
547,1119,787,2161,2942,2916,1576,1245,1868,2015,0
377,863,518,1767,2936,2710,1224,979,1590,1441,0
580,1163,815,2378,3401,3315,1822,1374,2009,2167,0
571,1066,832,2604,3818,3713,1834,1408,2090,2154,0
531,977,721,2112,3116,2867,1651,1229,1843,1953,0
489,1116,692,2711,4386,3970,1828,1483,1959,2366,0
624,1241,736,2075,3262,2948,1696,1467,1917,2740,0
412,838,530,1828,3045,2629,1316,1051,1492,1666,0
385,896,475,1995,3516,3168,1325,999,1610,1537,0
458,1073,631,2201,3440,3213,1743,1291,1951,1926,0
426,927,661,2090,3509,3088,1521,983,1450,1569,0
439,949,616,2246,3370,3143,1750,1250,2004,1903,0
477,1076,699,2223,3793,2947,1599,1131,1809,1718,0
420,929,471,1646,3519,2661,1162,1038,1300,1795,0
450,847,620,1825,3020,2927,1380,971,1663,1615,0
389,856,549,1611,2750,2478,1304,909,1442,1632,0
538,1141,761,2253,3275,3080,1585,1319,1619,2759,0
456,1026,578,1604,2684,2433,1341,1174,1581,2332,0
437,911,579,2128,3362,3089,1501,1142,1923,1784,0
391,871,536,1769,3135,2640,1236,975,1338,1869,0
662,1235,881,2052,2937,2633,1626,1351,1851,2309,0
351,939,426,2085,3274,3395,1582,1229,2021,1978,0
429,989,643,2208,3576,3343,1713,1268,1878,1905,0
489,1066,714,2409,3785,3500,1807,1299,2044,1993,0
600,1244,848,2577,3832,3485,1731,1419,1926,2750,0
391,894,470,1775,3655,2929,1364,1013,1660,1634,0
491,889,671,1939,2779,2615,1446,1075,1624,1717,0
524,1117,731,2161,3646,3112,1627,1236,1885,2033,0
589,1111,759,2115,3834,3062,1576,1332,1831,2745,0
388,916,497,1807,2881,2848,1467,1195,1737,1730,0
418,941,515,1521,2720,2303,1232,1061,1506,1630,0
434,1008,662,2298,3873,3299,1640,1120,1868,1810,0
260,797,431,2283,3737,3576,1400,1209,2306,1923,0
612,1154,793,2359,3811,3124,1546,1389,1809,2357,0
601,1181,787,2332,3335,2942,1673,1372,1717,2572,0
481,1158,669,2420,3513,3363,1737,1239,2090,2026,0
479,1008,597,1802,2953,2706,1439,1169,1711,1892,0
606,1123,792,2005,2989,2755,1639,1334,1926,2215,0
262,682,361,1687,3577,3095,1150,825,1246,1209,0
438,1070,588,2378,3880,3591,1754,1221,2063,1898,0
427,981,591,2234,3780,3416,1680,1259,1898,1829,0
386,828,561,2063,3506,3287,1523,1042,1669,1710,0
442,938,552,1671,3068,2545,1200,976,1433,2116,0
336,822,409,1630,3403,2840,1225,1029,1469,1577,0
438,983,573,2006,3075,2910,1497,1233,1741,2014,0
647,1229,794,2080,3022,2867,1767,1468,2134,2349,0
458,829,492,1405,2273,2142,1146,986,1434,1635,0
534,1034,707,1973,3185,2762,1366,1213,1588,2321,0
425,967,562,2248,3812,3444,1686,1120,2042,1934,0
473,1110,663,2192,3505,3249,1716,1253,1789,1951,0
493,1126,626,2335,3485,3492,1508,1268,2074,2073,0
612,1159,797,2267,3322,3034,1778,1450,2104,2089,0
485,1003,712,2010,3008,2689,1425,1089,1622,1896,0
472,920,647,1835,2904,2657,1403,1090,1591,1756,0
496,1052,811,2445,3214,3255,1743,1317,1986,2081,0
442,1026,625,1755,3203,2750,1355,1158,1573,1800,0
535,1134,627,1866,2889,2578,1544,1302,2021,2040,0
305,800,456,1840,3497,3099,1434,981,1549,1431,0
514,1160,653,2264,3526,3231,1629,1394,2034,1982,0
501,995,644,1853,3001,2682,1482,1086,1770,2238,0
449,893,720,2149,3307,3021,1551,1144,1789,1768,0
578,1000,710,1851,2672,2568,1484,1158,1805,2053,0
487,1096,669,2236,3318,3337,1761,1398,2000,2216,0
484,1068,630,2267,3759,3170,1756,1298,2221,1947,0
661,1214,854,2213,2803,2993,1751,1436,2099,2383,0
576,1286,769,2410,3921,3379,1791,1494,2206,2254,0
492,907,703,2048,3372,2947,1378,1179,1512,1830,0
458,1081,658,2022,3264,3027,1630,1161,1895,1876,0
457,889,633,1997,3386,2877,1373,928,1386,1584,0
379,804,504,1777,3595,2808,1059,932,1148,1610,0
505,1184,658,2315,3830,3230,1671,1397,2029,1960,0
626,1214,776,2019,2842,2617,1600,1371,2056,2337,0
341,852,425,1907,3624,3068,1308,1059,1513,1736,0
399,1060,570,2094,3588,3287,1578,1172,1925,1729,0
384,933,529,2069,3334,3478,1549,1170,1933,2177,0
485,1124,684,2329,3523,3563,1661,1304,2407,2000,0
403,912,545,1898,3266,2822,1351,1101,1694,1672,0
429,914,617,1990,2950,2960,1467,1067,1774,1672,0
383,876,561,1847,3151,3055,1478,1043,1592,1628,0
600,1175,680,2022,3041,2884,1723,1461,2162,2228,0
497,945,654,1777,3000,2676,1343,1051,1676,1788,0
674,1208,914,2189,3082,2929,1671,1394,1965,2294,0
591,1333,808,2459,3957,3273,1703,1537,2147,2361,0
389,853,539,1852,3149,2721,1335,988,1467,1982,0
545,1000,775,2106,3392,2990,1469,1176,1542,1755,0
513,1022,789,2186,3377,2865,1488,1178,1557,1897,0
411,933,568,1676,3188,2606,1247,1084,1573,1582,0
435,1011,572,2084,3708,3202,1811,1272,1983,1814,0
611,1074,867,2361,3639,3176,1639,1305,2035,2373,0
418,873,615,1881,3042,2787,1387,1027,1459,1639,0
534,1019,660,1786,2930,2783,1465,1233,1777,2271,0
437,920,605,2180,3899,3223,1511,1064,1752,1689,0
497,1065,634,2075,3198,2925,1535,1241,2007,2281,0
245,766,437,2066,2826,3053,1265,1041,1691,1857,0
361,819,480,1549,3218,2601,1143,892,1162,1640,0
449,856,575,1900,2779,2788,1435,996,1543,1745,0
620,1103,809,2151,3077,2894,1679,1415,1926,2236,0
584,1179,769,2380,3449,3148,1898,1537,2294,2418,0
417,917,603,1891,2901,2595,1406,1014,1306,1606,0
791,1432,953,2133,2916,2944,1895,1717,2579,2788,0
558,1104,768,2057,3582,2921,1605,1218,1579,1998,0
506,892,679,1694,2677,2432,1328,1123,1538,1825,0
562,1243,682,2111,3335,2936,1721,1361,2202,2199,0
566,1218,709,2328,3411,3212,1848,1500,2135,2153,0
458,968,619,1971,3007,2943,1452,1118,1912,1908,0
298,886,475,1863,2899,2884,1375,1098,2004,1536,0
567,1128,749,2149,3542,3153,1656,1342,1979,2267,0
444,965,675,1902,2591,2701,1460,1059,1523,1686,0
462,1117,652,2578,3962,3569,1970,1378,2235,2052,0
674,1275,884,2289,3459,3136,1718,1404,2054,2679,0
427,929,561,2012,3095,2741,1446,1198,1671,2320,0
647,1122,934,2207,3201,2939,1678,1411,1876,2297,0
671,1158,843,2186,3038,2854,1720,1310,1923,2309,0
553,1187,811,2247,3426,3180,1831,1425,2180,2266,0
689,1199,916,2299,3116,2935,1673,1417,2025,2296,0
338,833,430,1719,2577,2556,1272,1064,1522,1729,0
340,732,485,1678,3406,2993,1226,911,1286,1461,0
552,1038,729,2261,3415,3012,1699,1253,1934,1983,0
241,815,418,1721,2611,2627,1278,936,1612,2001,0
685,1149,875,2091,2823,2843,1749,1413,2088,2302,0
545,961,737,1864,2984,2535,1299,1100,1452,1713,0
439,903,557,1785,2874,2517,1403,1129,1695,1720,0
374,845,528,1743,2736,2657,1229,918,1327,1683,0
427,938,624,1913,3276,2908,1447,1068,1607,1728,0
360,805,507,1756,3183,2804,1322,924,1501,1464,0
588,1069,925,2491,3540,3291,1882,1381,2009,2100,0
404,953,608,2064,3376,3092,1444,1139,1531,1823,0
447,972,698,2098,2864,3170,1565,1207,1752,1971,0
479,963,607,1667,2859,2439,1276,1085,1435,1958,0
354,783,514,1890,3168,2955,1454,1042,1678,1537,0
448,1117,672,2138,3913,3149,1506,1187,1686,1740,0
401,899,564,1882,3080,2968,1425,1103,1365,1978,0
311,828,452,1713,3376,3015,1231,990,1415,1474,0
652,1151,730,2009,2728,2718,1577,1331,1928,2336,0
396,880,557,1961,2950,2845,1513,1146,1841,1687,0
410,893,497,1943,3423,2907,1288,1103,1667,1565,0
422,887,531,1891,2992,2929,1321,1145,1850,1827,0
552,1072,797,2079,3247,2828,1656,1229,1816,2060,0
426,999,586,2062,3119,2826,1660,1186,1925,1786,0
472,1008,607,1842,2910,2786,1447,1266,1956,1874,0
428,997,617,2264,3876,3582,1729,1307,1972,1883,0
400,1045,569,2162,3434,3375,1544,1095,1875,2479,0
522,1140,726,2436,4110,3493,1793,1356,2189,1985,0
587,1121,718,1990,3146,2793,1637,1306,2103,2194,0
472,1038,674,2160,3801,3041,1628,1225,1715,1956,0
438,921,601,1899,3268,2941,1623,1134,1807,1721,0
447,1053,648,2044,3317,3061,1570,1146,1850,1874,0
457,1007,565,2276,3820,3367,1722,1409,2054,1953,0
330,783,499,1750,3313,2689,1268,888,1270,1429,0
523,1104,653,1972,2997,2857,1624,1235,1956,2064,0
437,945,556,1943,3310,2901,1470,1150,1782,1746,0
373,807,514,1834,3052,2971,1410,1039,1530,1443,0
471,921,643,1932,3058,2930,1520,1092,1666,1827,0
410,931,536,2296,3711,3456,1757,1193,2108,1782,0
443,932,524,1688,3099,2363,973,975,1313,1973,0
356,904,502,1884,3629,3019,1325,1047,1378,2033,0
407,982,561,2063,4333,3453,1489,1164,1715,1645,0
474,1124,577,1859,3488,2784,1356,1263,1733,1910,0
400,858,535,1786,3270,2773,1388,958,1510,1526,0
447,914,647,1865,3173,2723,1326,1040,1475,2014,0
501,1067,665,1878,3126,2652,1434,1177,1617,1822,0
356,766,475,1600,3022,2560,1157,928,1373,1451,0
373,785,548,1723,2640,2508,1259,938,1294,1510,0
705,1129,917,2121,2764,2802,1711,1491,2140,2362,0
510,961,707,1726,2796,2419,1442,1146,1640,1953,0
479,1100,652,2376,3845,3438,1747,1329,2112,2028,0
535,1107,728,2361,3089,3027,1751,1374,2167,2131,0
590,1123,811,2124,3053,2626,1584,1245,1759,2031,0
689,1180,878,2300,3143,2983,1649,1437,2031,2274,0
414,925,597,2034,3375,3061,1550,1110,1649,1719,0
724,1358,985,2441,3368,3279,1858,1559,2229,2534,0
467,1021,618,2055,3265,3172,1670,1265,1996,2043,0
806,1274,936,2340,3015,2991,1831,1574,2375,2612,0
553,988,730,1848,2878,2456,1355,1135,1559,1938,0
457,995,523,1682,2880,2504,1339,1183,1708,1849,0
540,1047,690,2138,3191,3035,1546,1160,1935,2046,0
713,1225,943,2510,3678,3335,1954,1593,2283,2381,0
456,999,596,1981,3399,2928,1370,1115,1668,1688,0
542,1118,795,2197,3157,3008,1827,1318,1874,1984,0
606,1023,784,1888,2869,2243,1317,1220,1626,1928,0
474,946,645,2093,3332,2835,1474,1180,1612,1771,0
534,1053,743,2225,3023,2882,1672,1238,1937,2021,0
500,856,662,1834,2925,2628,1470,1111,1476,1798,0
474,1007,633,2034,3234,2871,1552,1168,1792,2499,0
600,1242,708,1980,3465,2960,1639,1482,2182,2232,0
676,1194,865,2222,3519,3028,1656,1323,1882,2199,0
500,972,639,1764,2654,2397,1327,1050,1566,1759,0
455,990,623,2135,3640,3219,1544,1175,1630,2275,0
390,888,528,1885,3663,3071,1317,992,1491,1555,0
625,1283,788,2135,3147,3109,1918,1571,2358,2386,0
488,945,666,1915,3141,2807,1433,1119,1547,1994,0
465,988,688,2280,3474,3201,1748,1270,2016,1888,0
455,1071,624,1948,3566,2873,1319,1248,1793,1893,0
686,1085,753,2015,2864,2840,1630,1427,2100,2240,0
502,1253,634,2069,3561,3034,1553,1401,2074,2144,0
682,1269,779,1940,3158,2794,1616,1491,2327,2394,0
465,988,584,2276,3325,3293,1756,1224,2181,1908,0
747,1328,930,2237,2973,3223,1700,1477,2319,2506,0
509,1146,600,1905,3102,2908,1637,1336,2130,2127,0
406,974,574,1871,3460,2966,1380,1105,1843,1673,0
633,1096,827,2361,3780,3188,1686,1344,1900,2220,0
354,851,558,1825,2919,2764,1269,1037,1690,1430,0
659,1225,880,2145,2982,2708,1675,1368,1938,2432,0
343,812,443,1787,3203,2711,1364,919,1545,1522,0
379,849,485,1905,3260,3168,1344,1016,1552,2080,0
505,927,643,1637,2671,2318,1261,1046,1489,1673,0
492,1060,720,2090,3331,3039,1489,1290,1798,2095,0
449,1010,567,1945,2931,2830,1619,1241,2002,1849,0
582,1037,710,1861,2336,2459,1501,1130,1678,1955,0
492,989,591,2198,3865,3388,1674,1326,2183,2073,0
520,1115,746,2270,3161,3141,1756,1282,1932,2077,0
449,840,540,1444,2486,2247,1126,1030,1364,1608,0
428,945,611,1867,3378,3017,1450,1039,1580,1698,0
521,1156,679,2580,4127,3792,1852,1450,2318,2180,0
405,984,637,2020,3472,3006,1484,1148,1778,1726,0
520,1063,703,2007,3494,2894,1583,1262,1728,1906,0
548,1106,814,2232,3129,3061,1656,1322,1908,2008,0
344,816,463,1793,3202,2989,1420,1024,1665,1474,0
316,846,517,2425,3485,3734,1497,1236,2261,1610,0
397,866,509,1872,2815,2751,1473,1012,1758,1613,0
417,779,610,1783,2934,2520,1319,867,1320,1416,0
321,888,530,1921,2957,3024,1527,998,1783,1661,0
494,1147,730,2380,3661,3398,1528,1371,2109,2061,0
551,1171,708,2088,3584,2926,1594,1374,2174,2134,0
638,1157,787,1933,3049,2646,1504,1282,1708,2131,0
476,856,482,1485,2310,2244,1118,1101,1478,1727,0
384,764,482,1799,3289,3013,1259,941,1487,1622,0
503,943,702,2143,3397,3289,1622,1230,1870,1845,0
547,1102,735,2319,3603,3189,1780,1446,2256,2159,0
596,1237,742,2080,3533,3304,1829,1488,2257,2628,0
497,1183,649,2391,4254,3596,1725,1431,2469,2015,0
557,1059,764,2184,3276,3296,1747,1312,2018,2121,0
696,1298,890,2141,3047,2993,1784,1474,2169,2368,0
480,857,679,1906,3055,2615,1292,1032,1364,1824,0
432,997,620,2208,3516,3441,1624,1149,1959,1904,0
543,1131,717,1973,3302,2702,1484,1355,1736,1953,0
313,740,466,1858,3690,3215,1234,920,1298,1308,0
480,928,657,1750,2803,2726,1406,1118,1535,1843,0
522,1151,693,2003,3001,2776,1538,1317,2006,1958,0
446,1031,619,2109,3119,3088,1714,1303,1892,1945,0
478,1097,714,2049,3505,3116,1485,1138,1743,1994,0
278,741,410,1765,3510,3105,1310,942,1575,1295,0
496,860,552,1579,2517,2301,1172,1004,1256,1703,0
289,727,385,1635,2875,2743,1189,834,1481,1351,0
732,1259,902,2269,2986,2957,1784,1625,1970,2808,0
