LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,Label
470,1108,678,2081,3682,3056,1429,1169,1874,1781,0
597,1109,792,1920,3013,2825,1552,1248,1808,1999,0
372,825,505,1778,3032,2796,1332,859,1462,1655,0
399,929,545,1968,3350,3156,1633,1124,1685,1693,0
527,1254,724,2209,3158,3017,1641,1507,1950,2319,0
464,1104,645,2096,3673,3088,1651,1355,2085,1906,0
391,895,476,2127,3424,3438,1594,1231,1897,1687,0
637,1147,757,1945,3072,2691,1531,1266,1898,2112,0
558,1015,722,1824,2769,2461,1474,1233,1811,1995,0
475,1011,628,2074,3749,3155,1528,1209,1981,2066,0
464,1098,608,2473,4310,3821,1824,1401,1970,2119,0
505,1101,657,2344,3573,3315,1703,1293,1862,2043,0
611,1088,818,2297,3163,3015,1781,1321,1976,2107,0
704,1210,822,1971,2857,2631,1644,1344,1982,2372,0
679,1295,843,2080,3046,2764,1534,1323,1809,2235,0
528,1171,626,1746,2520,2371,1476,1327,1945,2040,0
409,950,538,2057,3333,3202,1559,1163,1929,1732,0
516,1101,610,2052,3135,3194,1515,1314,2175,2096,0
389,840,629,1776,2905,2531,1342,1001,1648,1591,0
493,1104,723,2291,3370,3390,1726,1415,2099,2065,0
593,1162,684,1833,2766,2486,1440,1246,1947,2043,0
468,870,682,2102,3258,3190,1689,1127,1782,1831,0
554,1206,697,2150,3327,3098,1592,1431,2154,2236,0
436,970,667,2020,3066,3002,1567,1126,1594,1752,0
609,1109,792,2232,3361,3237,1621,1359,2060,2250,0
448,1103,674,2352,4223,3512,1718,1274,1879,1893,0
407,911,536,2411,3533,3539,1440,1194,1647,1840,0
471,1050,600,2027,3480,2982,1502,1327,1789,1948,0
537,1125,688,2171,3035,3296,1619,1269,2031,2118,0
508,1006,679,2014,2604,2731,1515,1173,1815,1869,0
506,1272,754,2156,3660,2866,1494,1328,1738,1932,0
476,1132,666,2475,3960,3703,1750,1270,2267,2041,0
582,1098,740,2313,3453,3153,1632,1293,1913,2226,0
408,912,560,1970,3416,3076,1557,1086,1898,1692,0
593,1062,710,1977,2929,2742,1538,1312,1918,2184,0
445,951,606,2055,3314,3136,1507,1160,1840,1772,0
552,1130,672,2106,3279,2897,1605,1296,2027,2069,0
407,1063,626,2062,3426,3090,1590,1176,1922,1729,0
646,1198,816,2198,3301,3004,1725,1389,1956,2247,0
451,1029,648,2087,3170,2876,1447,1100,1668,1904,0
459,1036,567,1715,2701,2460,1300,1285,1506,2339,0
522,1021,714,2149,3009,2859,1591,1155,1735,1949,0
442,963,629,2155,3649,3201,1576,1147,1798,1765,0
558,1161,824,2583,3433,3402,1667,1277,2020,2193,0
574,1197,775,2255,3398,3088,1612,1391,1891,2530,0
456,1031,662,2036,2819,2925,1452,1134,1685,2110,0
555,1136,831,2681,4168,3335,1738,1228,1757,2251,0
679,1234,935,2411,3239,3060,1792,1484,2127,2378,0
533,1049,694,2008,3373,3046,1665,1314,1980,2002,0
422,865,638,1866,2671,2679,1350,1026,1606,1619,0
467,942,563,2094,3251,3090,1394,1069,1889,1732,0
564,1289,812,2364,4545,3634,1703,1414,1973,2107,0
532,1118,726,2193,2848,3134,1713,1302,1969,2003,0
363,776,489,1715,3041,2609,1356,1033,1707,1539,0
569,1139,730,2250,3231,3240,1750,1363,1985,2521,0
530,1248,637,2014,3586,2767,1435,1267,1924,2687,0
624,1127,746,1986,3116,2679,1415,1292,1713,2462,0
490,1101,713,2237,3695,3064,1618,1233,1715,1766,0
517,924,639,2020,3204,3154,1450,1207,1741,2000,0
541,1132,675,2027,3656,2991,1608,1324,1960,1946,0
641,1175,782,2185,3194,2831,1662,1350,1879,2781,0
462,1048,634,2178,3302,2944,1488,1319,1888,2500,0
442,991,546,1813,3529,3041,1472,1206,1751,2089,0
610,1070,733,1896,2556,2448,1412,1237,1672,2434,0
542,1116,815,2223,3156,2984,1763,1264,1953,2104,0
473,1020,645,2004,3372,2943,1698,1244,1893,1988,0
507,1173,660,2048,3271,2932,1536,1315,2001,2032,0
455,1044,635,2214,3728,3304,1498,1279,1752,2109,0
489,1057,696,2403,3861,3464,1671,1335,1750,2198,0
612,1202,738,1928,2939,2667,1598,1395,1850,2459,0
425,866,623,1860,2954,2738,1292,952,1325,1543,0
363,887,529,1931,3202,2828,1492,1120,1848,1475,0
301,767,404,1860,3323,3172,1340,991,1680,1517,0
571,1210,804,2304,3460,3358,1946,1476,2216,2225,0
605,1359,748,2409,3491,3364,1743,1475,2242,2326,0
384,824,442,1631,2813,2500,1403,1071,1698,1688,0
550,1138,704,2221,3582,3140,1775,1329,2096,2065,0
428,996,648,2318,4166,3436,1552,1172,1834,1678,0
344,750,456,1692,3106,2804,1250,865,1479,1394,0
301,772,409,1429,2523,2351,1038,788,1412,1912,0
507,1059,718,2315,3749,3541,1827,1393,2165,2163,0
428,902,540,2069,3367,3006,1490,1218,1557,2013,0
455,877,519,1704,2840,2378,1230,1103,1465,1637,0
466,999,668,2280,3887,3362,1598,1252,1608,2412,0
366,932,667,2603,3339,3682,1594,1339,1977,1893,0
604,1152,719,1853,2797,2685,1497,1289,1762,2367,0
320,841,428,1875,3020,2865,1247,986,1576,1549,0
506,812,726,1927,2989,2569,1315,1031,1421,1635,0
397,927,548,1870,3328,2948,1357,1093,1607,1639,0
612,1136,806,1911,2957,2637,1566,1230,1918,2212,0
505,1041,647,2120,3547,3183,1315,1199,1545,2140,0
483,912,670,2102,3109,2925,1551,1182,1798,1912,0
508,1090,780,2396,3197,3374,1807,1431,1912,2147,0
453,883,644,1976,2932,2817,1510,1104,1637,1666,0
411,909,552,2097,3496,3353,1682,1220,2160,1790,0
344,821,448,1792,3453,2830,1398,988,1613,1503,0
579,1104,727,2058,2894,2643,1404,1272,1665,2363,0
520,995,749,2264,2976,2992,1611,1336,1837,2045,0
577,1054,715,1610,2349,2169,1299,1251,1661,2460,0
524,982,711,1999,3115,2658,1688,1233,1995,2005,0
365,789,591,2055,3725,3166,1387,1016,1603,1509,0
416,1013,531,2106,3270,3227,1558,1171,1654,2424,0
322,861,581,2316,3206,3237,1670,1200,2182,1585,0
601,1239,829,2415,4044,3326,1694,1381,2098,2056,0
388,921,529,1968,3399,3065,1405,1084,1750,1466,0
464,1191,546,1936,3523,2893,1441,1281,1692,2337,0
428,995,510,2034,3368,3223,1699,1201,1921,1955,0
506,1048,698,1917,3266,2763,1437,1160,1645,1748,0
469,1081,707,2502,4092,3584,1973,1384,2317,1967,0
626,1149,817,2192,3004,3099,1785,1364,1912,2115,0
406,872,549,2151,3503,3069,1539,1083,1908,1718,0
416,896,569,1816,3033,2624,1240,976,1346,1932,0
402,948,492,1688,3189,2795,1143,1027,1369,1985,0
421,947,633,2096,3855,2931,1470,1053,1658,1605,0
661,1065,907,2339,3616,3011,1622,1296,1743,2100,0
501,1119,726,2355,3453,3238,1750,1303,2024,2115,0
628,1096,772,1960,3258,2738,1501,1338,1921,2178,0
586,1029,791,2170,3088,2861,1569,1205,1690,1947,0
453,1006,590,1990,3118,3008,1577,1146,1732,1805,0
721,1274,881,2167,3300,2673,1637,1520,1785,2591,0
626,1187,875,2322,3268,3090,1733,1378,1985,2268,0
507,1106,662,1971,3773,3177,1459,1279,1869,2197,0
522,1130,609,1827,3079,2828,1466,1298,1929,1855,0
514,1083,658,2127,3494,3201,1640,1260,1951,1948,0
432,1071,663,1770,3070,2670,1307,1108,1671,1726,0
553,1242,737,2256,3578,3229,1741,1440,2098,2218,0
473,903,620,1887,2868,2781,1367,1029,1579,2093,0
377,863,518,1767,2936,2710,1224,979,1590,1441,0
451,855,581,1590,2711,2246,1132,1028,1507,1567,0
571,1066,832,2604,3818,3713,1834,1408,2090,2154,0
531,977,721,2112,3116,2867,1651,1229,1843,1953,0
624,1241,736,2075,3262,2948,1696,1467,1917,2740,0
426,927,661,2090,3509,3088,1521,983,1450,1569,0
557,1171,736,2206,3736,3086,1561,1398,1920,1915,0
439,949,616,2246,3370,3143,1750,1250,2004,1903,0
386,833,523,1792,3209,2823,1344,996,1486,1589,0
450,847,620,1825,3020,2927,1380,971,1663,1615,0
437,911,579,2128,3362,3089,1501,1142,1923,1784,0
429,989,643,2208,3576,3343,1713,1268,1878,1905,0
489,1066,714,2409,3785,3500,1807,1299,2044,1993,0
600,1244,848,2577,3832,3485,1731,1419,1926,2750,0
489,1103,715,2272,3015,3080,1671,1270,1886,1974,0
388,916,497,1807,2881,2848,1467,1195,1737,1730,0
640,1112,782,1882,2537,2516,1480,1254,1627,2586,0
416,943,618,1962,3268,2828,1397,1049,1732,1726,0
555,1278,667,2057,3406,3103,1620,1436,2156,2362,0
584,1166,789,2286,3592,3098,1702,1325,2032,2070,0
612,1154,793,2359,3811,3124,1546,1389,1809,2357,0
481,1158,669,2420,3513,3363,1737,1239,2090,2026,0
370,865,540,2124,4107,3480,1523,1144,1749,1636,0
438,1070,588,2378,3880,3591,1754,1221,2063,1898,0
427,981,591,2234,3780,3416,1680,1259,1898,1829,0
618,1095,797,2210,3288,3002,1564,1323,1905,2032,0
438,983,573,2006,3075,2910,1497,1233,1741,2014,0
629,1165,768,1956,2971,2738,1503,1202,1769,2097,0
497,1034,680,2069,3168,3007,1752,1216,1871,1970,0
612,1159,797,2267,3322,3034,1778,1450,2104,2089,0
442,1026,625,1755,3203,2750,1355,1158,1573,1800,0
375,871,466,1721,3126,2951,1184,967,1605,2126,0
372,867,577,2003,3248,2879,1335,982,1533,1534,0
652,1143,819,2086,3090,2722,1575,1277,1856,2184,0
514,1160,653,2264,3526,3231,1629,1394,2034,1982,0
661,1214,854,2213,2803,2993,1751,1436,2099,2383,0
494,1085,715,2704,4540,4043,1779,1371,2292,2118,0
576,1286,769,2410,3921,3379,1791,1494,2206,2254,0
377,859,493,2130,3643,3438,1357,1082,1748,1593,0
458,1081,658,2022,3264,3027,1630,1161,1895,1876,0
410,939,556,2182,3883,3317,1647,1183,1934,1661,0
399,1060,570,2094,3588,3287,1578,1172,1925,1729,0
351,827,497,1735,3114,2564,1122,1080,1337,1673,0
342,806,467,1524,3112,2396,1078,939,1328,1868,0
591,1333,808,2459,3957,3273,1703,1537,2147,2361,0
544,1155,683,2082,3609,3224,1656,1377,2015,2081,0
534,1019,660,1786,2930,2783,1465,1233,1777,2271,0
478,987,678,2229,3784,3087,1541,1215,1753,1786,0
364,868,538,2197,3584,3210,1493,1081,1694,1621,0
373,828,492,1900,3518,2911,1286,949,1555,1524,0
550,952,729,1887,3083,2715,1394,1053,1519,1728,0
462,1117,652,2578,3962,3569,1970,1378,2235,2052,0
647,1122,934,2207,3201,2939,1678,1411,1876,2297,0
594,1049,641,1711,2775,2385,1284,1251,1547,2285,0
388,955,585,2205,4245,3533,1489,1170,1601,1840,0
241,815,418,1721,2611,2627,1278,936,1612,2001,0
685,1149,875,2091,2823,2843,1749,1413,2088,2302,0
646,1175,807,2202,3441,2868,1591,1350,1898,2247,0
543,1081,773,2139,3066,2694,1619,1261,1860,2124,0
360,805,507,1756,3183,2804,1322,924,1501,1464,0
588,1069,925,2491,3540,3291,1882,1381,2009,2100,0
352,803,556,2207,3591,3138,1392,1003,1928,1462,0
693,1166,878,2143,3208,3118,1698,1326,1954,2284,0
396,880,557,1961,2950,2845,1513,1146,1841,1687,0
410,893,497,1943,3423,2907,1288,1103,1667,1565,0
520,1150,757,2387,3772,3319,1611,1299,1914,2043,0
581,1295,719,2294,3684,3372,1642,1418,2084,2063,0
360,775,462,1682,3043,2620,1125,978,1415,1409,0
552,1072,797,2079,3247,2828,1656,1229,1816,2060,0
426,999,586,2062,3119,2826,1660,1186,1925,1786,0
484,1096,652,2300,4466,3368,1689,1268,1978,1851,0
428,997,617,2264,3876,3582,1729,1307,1972,1883,0
457,1007,565,2276,3820,3367,1722,1409,2054,1953,0
523,1104,653,1972,2997,2857,1624,1235,1956,2064,0
437,945,556,1943,3310,2901,1470,1150,1782,1746,0
564,1145,710,1975,3472,2616,1461,1283,1828,1998,0
428,1039,618,2210,2983,3120,1589,1238,1837,1810,0
471,921,643,1932,3058,2930,1520,1092,1666,1827,0
550,1040,671,2143,3071,2976,1558,1339,1600,2564,0
457,1018,605,2214,4003,3281,1681,1281,1912,1776,0
393,923,514,2075,3567,3305,1560,1043,2001,1757,0
552,1052,760,2168,3349,3214,1583,1173,1905,1968,0
479,1100,652,2376,3845,3438,1747,1329,2112,2028,0
535,1107,728,2361,3089,3027,1751,1374,2167,2131,0
590,1123,811,2124,3053,2626,1584,1245,1759,2031,0
467,1021,618,2055,3265,3172,1670,1265,1996,2043,0
602,1146,795,2341,3237,3161,1643,1459,2029,2119,0
483,973,635,2068,3142,3029,1528,1135,1682,1971,0
606,1023,784,1888,2869,2243,1317,1220,1626,1928,0
534,1053,743,2225,3023,2882,1672,1238,1937,2021,0
388,912,590,2233,3866,3537,1502,1130,1829,1671,0
612,1106,815,2080,3126,2841,1584,1351,1741,2294,0
465,988,688,2280,3474,3201,1748,1270,2016,1888,0
455,1071,624,1948,3566,2873,1319,1248,1793,1893,0
465,988,584,2276,3325,3293,1756,1224,2181,1908,0
747,1328,930,2237,2973,3223,1700,1477,2319,2506,0
406,974,574,1871,3460,2966,1380,1105,1843,1673,0
440,983,642,2204,3481,3264,1604,1248,1970,1984,0
633,1096,827,2361,3780,3188,1686,1344,1900,2220,0
575,1151,791,2078,3397,2770,1448,1242,1569,2907,0
467,982,616,1800,3055,2526,1365,1079,1649,1641,0
492,1060,720,2090,3331,3039,1489,1290,1798,2095,0
582,1037,710,1861,2336,2459,1501,1130,1678,1955,0
505,978,741,2312,3317,3056,1545,1208,1817,1846,0
550,977,675,1921,2956,2684,1476,1205,1711,1903,0
415,939,600,1946,3456,2978,1483,1027,1555,1761,0
436,961,622,2188,3480,3365,1470,1138,1852,1789,0
344,816,463,1793,3202,2989,1420,1024,1665,1474,0
397,866,509,1872,2815,2751,1473,1012,1758,1613,0
597,1139,849,2484,3830,3237,1771,1281,1839,2041,0
383,981,591,2147,3545,3234,1492,1045,1910,1783,0
476,856,482,1485,2310,2244,1118,1101,1478,1727,0
596,1237,742,2080,3533,3304,1829,1488,2257,2628,0
463,905,634,2056,3390,3002,1340,1077,1603,1662,0
640,1102,778,1899,2837,2495,1513,1367,1667,2687,0
432,997,620,2208,3516,3441,1624,1149,1959,1904,0
424,965,571,1602,2816,2276,1164,1024,1344,2115,0
400,943,575,1683,3030,2418,1164,1182,1427,1998,0
522,1151,693,2003,3001,2776,1538,1317,2006,1958,0
446,1031,619,2109,3119,3088,1714,1303,1892,1945,0
439,1098,622,2124,3462,3011,1679,1128,1982,1875,0
568,963,711,1780,2570,2299,1369,1085,1517,1826,0
368,900,518,2284,3626,3578,1398,1030,1763,1703,0
418,913,520,1756,3168,2748,1254,1080,1618,1577,0
530,1057,763,2069,3151,2903,1573,1281,1847,2025,0
585,1071,705,2085,3214,2927,1596,1171,1778,2040,0
532,1137,716,2127,3093,2892,1693,1370,2243,2122,0
325,739,391,1816,2943,2974,1331,1010,1644,1488,0
456,1026,675,2412,4302,3655,1622,1175,1608,2419,0
538,1023,734,2002,3411,3018,1531,1323,1876,1959,0
361,858,521,1614,2520,2350,1290,948,1431,1526,0
568,1059,777,2311,3441,3149,1674,1424,2021,2206,0
393,870,517,1768,3197,2731,1417,1066,1643,1566,0
493,978,566,1971,3562,3030,1386,1158,1812,1840,0
324,971,520,2099,3338,3429,1376,1103,2183,1593,0
440,944,599,1786,3137,2565,1238,1104,1277,1967,0
623,1136,800,2109,2640,2685,1626,1303,1933,2233,0
489,1035,696,2168,3185,3014,1580,1197,1709,1947,0
497,1111,593,2200,4169,3614,1765,1352,2278,1996,0
724,1211,890,2313,3278,2854,1695,1411,1651,3209,0
572,1211,857,2380,3252,3204,1597,1403,1785,2917,0
567,1266,688,1949,3223,2787,1700,1445,2137,2196,0
570,1107,774,2335,3232,2910,1636,1351,1687,2158,0
486,1075,592,1748,3507,2665,1224,1123,1469,2461,0
502,987,723,2155,3052,2801,1519,1153,1736,1874,0
527,1233,690,1943,3155,2815,1569,1365,2003,2094,0
413,827,569,1658,2651,2270,1120,848,1270,2105,0
579,1051,808,2029,3110,2688,1437,1148,1612,2470,0
363,930,501,1956,3622,2927,1495,1035,1663,1601,0
466,1055,603,1845,3395,2809,1267,1116,1549,1663,0
440,925,633,1833,3014,2711,1476,1176,1638,1829,0
449,950,637,2411,3749,3618,1751,1206,2033,1826,0
617,1110,743,2011,3175,2697,1488,1204,1876,2030,0
497,896,623,1640,2407,2150,1336,1006,1451,1714,0
537,1202,728,2147,3194,3006,1739,1378,2056,2177,0
431,875,574,1489,2787,2113,1074,993,1504,1579,0
739,1431,903,2400,3709,3174,1853,1633,2208,2865,0
469,948,570,1808,2983,2790,1444,1073,1691,1702,0
336,825,574,1891,3360,2890,1378,981,1541,1592,0
289,837,432,2508,3739,3964,1439,1179,2289,1524,0
569,1223,757,2247,3671,3394,1755,1521,2017,2362,0
434,957,590,1895,3495,2935,1411,1023,1665,1915,0
525,944,732,1916,3117,2770,1436,1120,1593,1940,0
651,1181,780,2043,2984,2749,1581,1352,1784,2575,0
560,1092,719,2321,3551,3097,1763,1399,2092,2082,0
509,1123,713,2125,3713,3178,1515,1249,1921,2017,0
505,1105,640,2093,3452,3036,1481,1357,1820,2387,0
575,1115,792,2598,4094,3608,1758,1329,2054,2803,0
618,1195,864,2409,3738,3415,1765,1485,2032,2213,0
513,1111,725,2177,4037,3130,1481,1344,1678,1954,0
603,1093,699,1870,2735,2668,1502,1267,1808,2171,0
706,1213,915,2134,2902,2794,1596,1322,2115,2321,0
627,1114,847,2099,3168,2819,1581,1378,1805,2489,0
700,1207,923,2331,3623,3190,1706,1517,1940,3199,0
485,1129,629,2278,3639,3458,1888,1364,2205,2015,0
559,1219,758,2273,3237,3218,1772,1429,2270,2075,0
579,1229,713,2140,3451,2969,1565,1428,1746,2330,0
444,992,574,1916,3493,2826,1335,1148,1679,1721,0
580,1082,764,1950,2714,2453,1444,1258,1686,2629,0
615,1141,753,2031,3037,2912,1588,1316,1763,2664,0
572,1120,715,1934,3060,2788,1515,1383,1876,2137,0
364,934,468,2056,3316,3288,1567,1138,1981,1684,0
690,1222,885,2197,3257,3112,1655,1356,1867,2263,0
371,909,484,2154,3180,3358,1650,1132,1943,1745,0
529,1005,723,2092,2848,2803,1580,1227,1534,2123,0
380,819,500,1832,3138,2865,1350,1032,1548,1674,0
630,1128,799,2031,2896,2636,1506,1197,1877,2175,0
420,905,652,2005,3056,2790,1371,1097,1423,2181,0
542,1173,670,2100,3239,3163,1676,1388,2102,2117,0
572,1147,734,2361,3341,3258,1734,1345,1965,2108,0
767,1228,872,2058,2666,2610,1637,1479,2080,2643,0
634,1087,793,1963,2629,2545,1568,1287,1730,2120,0
693,1305,802,2116,3038,2800,1646,1492,1947,2393,0
579,1136,776,2382,3611,3361,1735,1349,2010,2171,0
560,1184,749,2088,3317,2995,1653,1314,1853,1999,0
482,921,694,2280,3464,3065,1477,1166,1695,1776,0
687,1219,756,1876,2743,2547,1550,1358,1965,2259,0
551,1200,810,2333,3121,3167,1860,1535,2242,2287,0
615,1168,788,2010,2868,2792,1513,1323,1970,2175,0
351,824,508,1802,3122,2782,1393,1003,1624,1551,0
499,1021,636,1960,3151,2886,1522,1225,1964,1906,0
511,1113,720,2140,3500,3017,1641,1272,2088,2120,0
529,1329,910,2580,3631,3497,1722,1455,1944,2643,0
755,1343,908,2360,2998,2922,1906,1554,2279,2527,0
416,927,567,2027,3524,3205,1392,1038,1822,1653,0
452,951,628,1841,2603,2459,1366,1113,1805,1830,0
553,1154,777,2259,3078,2939,1644,1290,1870,2220,0
481,1235,683,2032,3175,3042,1594,1533,1890,2317,0
560,1249,744,2348,3752,3321,1784,1448,2238,2191,0
481,1083,600,2019,3356,2923,1379,1232,1933,1930,0
432,966,599,1973,3443,2835,1549,1110,1651,1630,0
481,1083,692,1955,2890,2813,1569,1168,1775,1884,0
448,972,632,2164,3357,3076,1626,1193,1807,1777,0
423,987,516,1983,3324,3294,1647,1267,1973,1911,0
415,996,691,2122,3629,3075,1498,1155,1452,2463,0
631,1067,781,2116,3114,3052,1574,1238,1910,2304,0
319,818,426,2023,3708,3221,1434,1057,1869,1505,0
399,939,602,2229,3885,3315,1462,1119,1554,2016,0
564,1100,717,1798,2818,2614,1474,1286,1880,2089,0
544,1258,698,2166,3591,2970,1592,1387,2129,2151,0
484,1030,707,2077,3437,3190,1665,1256,1858,1954,0
513,1057,638,2316,3540,3386,1779,1247,2128,2036,0
352,847,503,1880,3168,2900,1344,946,1647,1593,0
595,1143,703,1820,2716,2519,1497,1321,1761,2617,0
521,1047,679,1954,3147,2711,1512,1112,1801,2121,0
731,1434,828,2356,3545,3057,1675,1597,2265,2349,0
464,1103,594,1903,3438,2770,1439,1205,1689,2195,0
457,982,644,2188,3209,3110,1444,1270,1694,2138,0
488,1065,642,1995,3736,2899,1378,1221,1635,2275,0
572,1294,787,2523,3904,3323,1669,1379,2047,2158,0
282,711,429,1950,3383,2960,1381,930,1534,2293,0
499,1063,690,2009,2950,2524,1591,1219,1780,2147,0
534,1019,731,1725,3032,2629,1307,1101,1676,1877,0
659,1189,866,1912,2649,2513,1463,1297,1918,2559,0
409,929,549,2133,3756,3338,1719,1160,1886,1753,0
511,1103,609,2009,3429,2798,1447,1156,1877,2159,0
602,1126,679,1873,2724,2750,1560,1245,1972,2189,0
507,973,680,2062,3119,2982,1519,1200,1919,1949,0
402,944,592,2178,3527,3040,1162,988,1565,1592,0
580,1050,721,1800,2606,2454,1487,1190,1651,1927,0
725,1281,892,2171,3012,2869,1708,1434,2079,2477,0
592,1098,807,2170,3508,2991,1657,1353,1825,2611,0
515,962,662,1661,2685,2481,1391,1083,1688,1995,0
512,1082,775,2225,3302,3176,1737,1282,2020,1937,0
625,1115,847,2258,3114,2824,1595,1267,1588,2167,0
631,1122,828,2126,3248,2920,1676,1320,1964,2493,0
424,990,557,2127,3367,3023,1325,990,1787,2158,0
498,1032,667,2032,3467,2932,1446,1231,1673,1822,0
718,1284,925,2426,3206,3022,1663,1393,2116,2435,0
468,1099,666,2151,3539,3249,1688,1266,1975,1990,0
284,762,431,2061,4021,3194,1212,955,1626,1654,0
523,1130,739,2403,3622,3352,1838,1475,2181,2089,0
370,876,495,1932,4013,3028,1311,991,1441,1455,0
523,1119,733,2242,3442,3081,1631,1404,1727,2326,0
569,1097,778,2088,3584,2974,1601,1295,1940,2074,0
422,899,541,1858,3007,2781,1504,1201,1755,1770,0
623,1099,710,1859,2793,2612,1456,1364,1743,2568,0
552,1150,810,2265,3576,3132,1737,1436,1841,2893,0
375,928,517,1798,3187,3037,1453,1087,1644,1913,0
645,1144,694,2041,2867,2648,1596,1396,1981,2278,0
586,1129,688,2092,2815,2730,1644,1294,1983,2038,0
374,833,476,1727,2765,2549,1340,990,1559,1531,0
555,1128,768,2226,3681,3050,1665,1281,1951,2025,0
498,1118,653,2361,3606,3253,1732,1286,1924,2361,0
422,885,592,2350,4073,3565,1624,1175,1850,1608,0
523,986,722,2157,3326,2736,1526,1245,1482,2167,0
579,975,698,1803,2708,2441,1310,1155,1657,1842,0
460,903,609,1881,2865,2711,1392,1110,1444,1840,0
429,994,572,1865,3504,2736,1344,1086,1576,1662,0
473,1011,698,2168,3236,3133,1522,1183,1900,2031,0
581,1157,762,2177,3276,2861,1608,1305,1639,2313,0
587,1128,897,2572,3678,3094,1732,1317,1899,2050,0
496,1117,653,1945,3454,2995,1483,1233,1847,2171,0
474,1087,648,2218,3273,3431,1596,1242,1829,1986,0
452,1035,576,1743,2678,2417,1425,1174,1723,1785,0
540,1139,721,2169,2976,3066,1689,1335,2077,2288,0
495,943,649,2154,3339,3213,1547,1188,1710,1856,0
529,1176,747,2067,3252,3088,1630,1332,1877,2018,0
573,1010,709,1930,2804,2526,1490,1273,1891,2074,0
503,1111,671,1974,3183,2919,1570,1224,1926,2090,0
473,1068,659,2069,3673,3044,1478,1220,1815,1817,0
608,1108,787,2022,2887,2878,1594,1308,1910,2199,0
660,1228,849,2364,3599,3181,1717,1432,1933,2215,0
525,1044,691,1823,2552,2498,1378,1167,1599,2485,0
513,1137,681,2099,3552,3068,1607,1353,2040,1968,0
462,886,654,2163,3163,3028,1514,1074,1581,1734,0
576,1146,690,2106,3243,2975,1704,1453,2168,2184,0
502,1084,603,1647,3079,2386,1279,1216,1579,2393,0
598,1005,766,1982,3120,2732,1481,1251,1842,2013,0
449,983,585,1920,3251,2806,1448,1133,1611,1760,0
716,1272,993,2266,3004,2829,1731,1437,2176,2436,0
479,1080,631,2035,3455,3046,1389,1268,1998,2009,0
445,1005,649,2291,3661,3224,1501,1203,1720,2241,0
486,1027,627,2119,3455,3059,1536,1178,1872,1966,0
493,1017,644,2036,2821,2743,1662,1180,1825,1833,0
579,1059,701,1759,2754,2449,1401,1146,1844,2208,0
487,1065,763,2300,3815,3321,1709,1269,1923,1996,0
606,1134,873,2418,3469,3113,1657,1323,1697,2634,0
439,940,567,2321,3504,3313,1649,1229,1862,1806,0
388,748,497,1889,3045,2769,1226,865,1359,1414,0
562,1145,793,2311,3375,3140,1770,1340,1990,2060,0
669,1088,855,2051,3202,2541,1405,1239,1465,2459,0
470,1009,708,2547,4245,3556,1834,1205,1852,1918,0
342,836,476,1870,3224,2791,1347,1007,1742,1557,0
310,801,534,2101,3647,3161,1346,1091,1563,2450,0
512,908,677,2268,3547,3147,1777,1274,2034,1874,0
346,875,443,2001,3372,3312,1379,1074,1508,2106,0
516,1106,713,2240,3481,3173,1593,1381,2167,2012,0
473,1124,631,2236,4285,3425,1581,1212,2092,1960,0
421,913,590,1923,2797,2625,1390,1056,1750,1663,0
413,830,515,1798,2633,2724,1367,951,1534,1515,0
616,1188,868,2519,3232,3356,1817,1418,2179,2505,0
601,1177,748,2339,3546,3200,1808,1470,2237,2224,0
538,1120,671,1873,3039,2724,1479,1294,1838,2068,0
516,1060,693,2188,3343,3196,1594,1373,1795,2096,0
541,1060,739,2133,3005,2911,1682,1301,1996,2152,0
364,879,482,1861,3172,3133,1278,1002,1722,1543,0
547,1234,698,2047,3643,3007,1682,1386,1985,2003,0
454,1054,615,2010,2906,3095,1587,1194,1952,1900,0
311,821,424,1741,3106,2964,1390,954,1495,1422,0
374,839,459,1540,3167,2688,1201,1022,1461,1808,0
386,880,511,2089,3615,3272,1571,1223,1899,1792,0
356,822,573,1617,2633,2420,1218,957,1496,1528,0
563,1191,872,2201,3176,3094,1769,1387,1953,2220,0
353,897,468,2070,3365,3177,1498,1059,1836,1633,0
400,824,466,1445,2583,2084,1018,959,1234,2052,0
299,773,390,1586,3056,2814,1279,914,1589,1376,0
469,1062,668,2154,3203,2961,1665,1173,1899,2026,0
549,1188,673,2057,3471,3040,1597,1303,1848,1982,0
516,976,681,1825,2895,2327,1199,1051,1402,2038,0
748,1333,845,2228,3072,2952,1664,1514,2215,2519,0
588,1171,816,2338,3769,3106,1653,1281,1739,2019,0
517,1057,767,2228,3588,2913,1558,1213,1777,1938,0
378,982,643,2649,3772,3934,1777,1429,2281,1826,0
490,953,681,2042,3212,2729,1401,1173,1762,1853,0
520,1098,648,1911,3044,2769,1541,1349,2019,2007,0
570,1184,759,2111,3317,2976,1759,1392,2217,2141,0
534,1169,696,2151,3291,3180,1604,1218,1839,1930,0
479,1061,621,1964,3348,2757,1417,1248,1733,1822,0
605,1006,820,2077,3702,2861,1358,1097,1686,1714,0
478,841,667,1872,3494,2765,1307,978,1496,1651,0
304,807,471,2372,3402,3675,1621,1145,2258,1599,0
413,904,685,2307,3791,3250,1532,1093,1460,1925,0
486,1046,639,2119,3745,3235,1453,1212,1851,2384,0
