LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,Label
491,1002,734,1966,3028,2756,1454,1155,1775,1845,0
468,1108,675,1796,3047,2780,1365,1259,1694,1928,0
513,993,762,2240,3416,3167,1615,1161,1623,2522,0
448,1103,674,2352,4223,3512,1718,1274,1879,1893,0
521,1000,705,2048,3171,2922,1513,1177,1823,1968,0
369,746,553,1865,3583,2961,1156,798,1067,1380,0
458,1026,642,2057,3585,3077,1467,1190,1532,1793,0
511,1092,613,1895,3104,2884,1487,1238,1894,2154,0
361,928,446,1742,2827,2873,1426,1047,1829,1641,0
377,780,498,1627,3088,2725,1196,903,1260,1434,0
537,1125,688,2171,3035,3296,1619,1269,2031,2118,0
478,1013,652,2422,4254,3623,1579,1259,1993,1767,0
298,848,467,2276,3583,3602,1590,1190,2376,1564,0
335,832,498,2286,4294,3446,1272,1027,1585,2653,0
335,764,446,1815,3248,2789,1128,880,1323,1312,0
370,900,462,1886,3033,2781,1407,991,1536,1960,0
506,1272,754,2156,3660,2866,1494,1328,1738,1932,0
485,935,654,1847,3160,2785,1303,1086,1543,1962,0
476,1132,666,2475,3960,3703,1750,1270,2267,2041,0
577,1289,686,2235,3514,3036,1684,1554,2234,2256,0
445,920,608,1877,3630,2969,1377,1123,1512,1731,0
582,1098,740,2313,3453,3153,1632,1293,1913,2226,0
465,996,640,2193,3320,3075,1613,1143,1772,1964,0
442,981,571,1697,3011,2605,1280,1092,1427,1588,0
571,1236,761,2260,3484,2995,1621,1483,2148,2209,0
586,1099,760,1770,2366,2380,1453,1149,1657,1891,0
491,1119,635,2001,3272,2871,1550,1299,2049,2009,0
632,1271,746,2212,3742,2900,1538,1480,1818,2988,0
385,939,518,2178,3651,3377,1715,1092,2000,1767,0
437,940,586,1819,3079,2588,1407,1062,1632,1630,0
445,951,606,2055,3314,3136,1507,1160,1840,1772,0
384,900,580,1827,2816,2696,1349,1078,1728,1642,0
527,1059,703,2107,3547,3070,1611,1278,1835,2047,0
554,1146,649,1862,3601,2802,1399,1376,1693,2118,0
589,1164,775,2140,2997,2895,1794,1287,1868,2121,0
376,835,431,1816,3063,2831,1387,968,1784,1557,0
603,1149,782,2062,2924,2717,1564,1306,1939,2802,0
527,1038,654,1700,2762,2352,1398,1166,1768,1879,0
351,842,518,1835,2981,2727,1249,1032,1336,1571,0
616,1041,727,1868,2552,2407,1355,1203,1654,1984,0
577,1061,693,1998,3164,2785,1392,1301,1527,2366,0
437,997,558,2013,3563,3170,1459,1185,1790,1838,0
442,963,629,2155,3649,3201,1576,1147,1798,1765,0
552,1065,781,2303,3449,3010,1760,1306,1987,2073,0
530,1207,793,2499,3960,3376,1617,1344,1982,1977,0
497,1036,653,2397,3386,3261,1729,1326,2149,1998,0
457,1009,694,1953,3219,2886,1373,1139,1550,1785,0
574,1197,775,2255,3398,3088,1612,1391,1891,2530,0
456,1031,662,2036,2819,2925,1452,1134,1685,2110,0
679,1234,935,2411,3239,3060,1792,1484,2127,2378,0
428,931,697,2142,3282,2960,1534,1196,1600,1662,0
450,1083,564,1749,3068,2785,1465,1179,1857,1960,0
448,922,647,2022,3240,2826,1363,1066,1545,1629,0
422,865,638,1866,2671,2679,1350,1026,1606,1619,0
467,942,563,2094,3251,3090,1394,1069,1889,1732,0
564,1289,812,2364,4545,3634,1703,1414,1973,2107,0
515,954,671,2021,3047,2944,1415,1127,1754,1839,0
470,1006,604,1871,3669,2984,1395,1147,1601,2123,0
437,956,566,2166,3594,3298,1649,1104,1873,1741,0
454,1070,672,2130,3428,3031,1538,1324,1690,2303,0
420,1022,612,1807,3181,2755,1373,1087,1684,1767,0
530,1248,637,2014,3586,2767,1435,1267,1924,2687,0
434,954,545,1723,3321,2799,1327,1049,1556,1679,0
624,1127,746,1986,3116,2679,1415,1292,1713,2462,0
490,961,644,2120,3401,2909,1583,1173,1842,1917,0
415,957,498,1657,3140,2763,1188,1142,1616,1942,0
490,1101,713,2237,3695,3064,1618,1233,1715,1766,0
523,1103,765,2365,3257,3159,1795,1316,2018,2263,0
631,1147,785,1879,2708,2588,1554,1306,2013,2264,0
541,1132,675,2027,3656,2991,1608,1324,1960,1946,0
334,837,489,2149,3723,3425,1421,1018,1713,1541,0
465,973,680,2020,3807,2942,1476,1084,1624,1715,0
491,1036,677,2561,4283,3700,1725,1423,1787,2527,0
341,707,485,1672,3135,2688,1098,815,1144,1291,0
490,1167,571,1710,3277,2654,1401,1306,1754,1951,0
462,1048,634,2178,3302,2944,1488,1319,1888,2500,0
470,959,667,2162,3425,2926,1374,1073,1639,1793,0
432,969,654,2232,3722,3162,1497,1051,1765,1766,0
393,827,531,1712,3022,2616,1238,987,1374,1574,0
457,998,662,2098,3027,3242,1511,1205,1954,1806,0
487,1032,742,1945,2952,2808,1584,1175,1826,1881,0
518,1095,792,2143,3219,2739,1590,1256,1811,1909,0
520,1121,727,2116,3623,3150,1609,1331,1877,1966,0
471,945,607,1913,3108,2914,1439,1139,1659,1765,0
299,759,452,1729,3476,2790,1289,912,1259,1435,0
457,1132,619,2097,3634,3187,1677,1234,1981,2000,0
421,932,648,2314,3814,3320,1698,1167,1865,1779,0
542,1116,815,2223,3156,2984,1763,1264,1953,2104,0
413,800,576,1793,2909,2630,1339,1010,1356,1570,0
565,1019,749,2238,3436,2868,1572,1230,1593,2280,0
424,981,637,2332,4239,3478,1595,1211,1873,1794,0
577,1293,815,2682,3707,3751,1949,1523,2555,2391,0
507,1173,660,2048,3271,2932,1536,1315,2001,2032,0
455,1044,635,2214,3728,3304,1498,1279,1752,2109,0
515,1209,753,1852,3296,2639,1532,1269,1669,2030,0
509,1094,611,1856,2712,2496,1522,1245,1840,1940,0
564,990,741,1888,3038,2612,1310,1088,1595,1861,0
301,767,404,1860,3323,3172,1340,991,1680,1517,0
499,1032,562,1580,2407,2310,1356,1186,1840,1896,0
426,1041,621,2331,3754,3505,1497,1210,1855,2183,0
571,1210,804,2304,3460,3358,1946,1476,2216,2225,0
486,1010,712,2140,2898,2848,1558,1137,1647,1882,0
486,998,626,1870,2976,2933,1476,1140,1897,1873,0
605,1359,748,2409,3491,3364,1743,1475,2242,2326,0
411,906,568,1756,2554,2439,1187,988,1256,1795,0
343,852,504,1703,2980,2859,1474,1162,1373,1873,0
397,929,564,1994,3236,2868,1396,1097,1631,2123,0
408,849,588,1675,3080,2456,1143,963,1256,1775,0
489,1091,646,1932,3466,2918,1444,1221,1649,2113,0
550,1138,704,2221,3582,3140,1775,1329,2096,2065,0
504,1049,700,2415,3927,3175,1525,1177,1689,2067,0
562,1032,795,2112,3779,2990,1485,1203,1544,2433,0
571,1156,844,2750,3734,3623,1898,1432,2271,2203,0
488,955,647,2117,3587,3175,1639,1188,1788,1966,0
403,917,501,1618,2875,2581,1334,1021,1529,1675,0
505,1135,695,2065,3181,2983,1662,1327,1981,1942,0
455,877,519,1704,2840,2378,1230,1103,1465,1637,0
539,903,700,1910,3338,2661,1305,1183,1478,1731,0
529,927,789,2148,3415,2802,1535,1109,1621,1700,0
383,907,566,2044,3548,3108,1559,1081,1788,1606,0
593,980,671,1629,2414,2180,1255,1093,1432,2273,0
416,941,547,1937,3552,2986,1358,1148,1643,1724,0
450,1070,570,1622,2952,2273,1107,1123,1307,1914,0
400,926,551,1814,3116,2656,1433,999,1526,2059,0
595,1049,717,1750,3105,2522,1242,1084,1504,1870,0
448,995,618,2253,3718,3389,1720,1202,2098,1959,0
574,1088,754,1912,2967,2706,1481,1197,1596,2006,0
436,967,594,1917,3281,2785,1255,1029,1236,2072,0
453,1060,558,1823,2953,2715,1353,1198,1716,2219,0
733,1203,881,2150,3422,2807,1661,1360,1833,2310,0
518,1067,673,2346,3681,3414,1750,1489,2090,2322,0
394,794,526,1762,3150,2511,1268,885,1478,1554,0
509,1154,576,1759,3063,2583,1505,1215,1729,1819,0
600,1137,775,1952,3127,2623,1436,1260,1571,2309,0
431,1010,545,2183,3749,3312,1378,1124,1579,2310,0
500,877,597,1688,2806,2451,1210,978,1327,1657,0
502,913,688,1830,2957,2710,1355,1070,1440,1810,0
435,1065,569,2202,3772,3453,1671,1277,1909,1896,0
354,830,474,1806,3290,2960,1521,965,1574,1586,0
608,1096,845,2011,3081,2808,1564,1266,1948,1954,0
410,935,579,1798,2749,2659,1384,1179,1579,1873,0
507,985,667,1944,2746,2562,1332,1100,1584,2269,0
534,1154,721,2150,3626,2980,1524,1352,1815,1952,0
505,1041,647,2120,3547,3183,1315,1199,1545,2140,0
483,912,670,2102,3109,2925,1551,1182,1798,1912,0
508,1090,780,2396,3197,3374,1807,1431,1912,2147,0
638,1122,843,2039,2922,2865,1614,1354,1927,2148,0
460,947,662,2106,3472,3009,1565,1314,1954,1871,0
498,1013,651,1910,2660,2486,1397,1038,1553,2264,0
430,1069,640,2531,4127,3826,1926,1399,2188,1920,0
460,983,616,1710,2554,2433,1268,1056,1640,2295,0
618,1177,864,2621,3888,3499,1774,1438,2051,2280,0
503,1129,606,2132,3388,3009,1534,1381,1861,2581,0
463,1091,690,2253,3734,3224,1654,1249,1820,1894,0
650,1317,779,2284,3264,3355,1751,1449,2412,2419,0
344,821,448,1792,3453,2830,1398,988,1613,1503,0
535,1205,664,1821,3355,2629,1394,1300,1769,2056,0
558,1080,754,2311,3373,3098,1816,1335,1958,2143,0
806,1423,940,2210,3288,2984,1840,1580,2140,2634,0
429,994,559,1886,3236,3006,1452,1169,1821,1849,0
622,1186,934,2109,3161,2880,1633,1321,1967,2432,0
329,760,445,1770,3313,2947,1301,876,1464,1315,0
621,1124,775,2032,2912,2756,1579,1220,1782,2071,0
327,729,426,1738,3327,2928,1273,906,1336,1346,0
577,1054,715,1610,2349,2169,1299,1251,1661,2460,0
524,982,711,1999,3115,2658,1688,1233,1995,2005,0
361,912,405,1660,3034,2709,1225,1147,1750,1989,0
365,789,591,2055,3725,3166,1387,1016,1603,1509,0
595,1063,798,2182,3290,2862,1525,1235,1828,2012,0
374,980,557,2269,3529,3398,1706,1260,2218,1805,0
606,1130,839,2260,3191,2895,1531,1308,1879,2085,0
388,921,529,1968,3399,3065,1405,1084,1750,1466,0
406,928,500,1857,3420,2988,1567,1177,2021,1822,0
445,810,531,1686,2830,2649,1302,1029,1486,1596,0
591,1019,749,1805,3006,2526,1305,1137,1547,1803,0
544,974,712,1869,3078,2673,1478,1139,1695,1915,0
501,939,625,1902,3183,2610,1224,995,1266,2067,0
344,823,499,1663,3204,2747,1259,1016,1248,1432,0
290,801,459,1781,2944,2938,1312,1100,1567,1424,0
648,1193,898,2212,2920,2718,1689,1404,1997,2261,0
425,872,609,2014,3963,3035,1224,965,1285,1533,0
626,1149,817,2192,3004,3099,1785,1364,1912,2115,0
439,943,624,2092,3714,3150,1506,1099,1788,1655,0
395,870,520,2109,3898,3172,1509,1023,1542,1552,0
661,1219,785,2096,3342,2810,1512,1333,1795,2147,0
373,912,515,1977,3453,3106,1255,1071,1754,1634,0
720,1290,944,2216,2939,2862,1949,1520,2233,2535,0
457,892,692,2150,3860,3253,1444,1062,1569,1733,0
416,896,569,1816,3033,2624,1240,976,1346,1932,0
449,872,644,2103,3686,3063,1408,1176,1742,1684,0
559,1198,654,1943,3030,2804,1753,1386,2135,2178,0
368,904,530,1740,3385,2851,1134,992,1445,1717,0
617,1161,837,2183,3419,2971,1590,1242,1869,2151,0
406,1000,563,1606,2833,2470,1280,1077,1608,1730,0
661,1065,907,2339,3616,3011,1622,1296,1743,2100,0
376,757,440,1348,2468,2230,1100,989,1329,1443,0
435,937,683,2133,3656,3052,1477,1198,1726,1797,0
434,948,603,2188,3550,3122,1540,1135,1876,1740,0
356,856,514,1631,2820,2550,1263,917,1436,1607,0
345,803,417,1705,2357,2481,1242,1005,1372,1803,0
440,1000,547,1581,3056,2422,1209,1134,1514,1611,0
528,1147,868,2625,3925,3307,1822,1364,1904,1944,0
721,1274,881,2167,3300,2673,1637,1520,1785,2591,0
563,1085,676,1735,2456,2315,1379,1109,1776,2086,0
668,1140,861,2131,3163,2946,1676,1428,1842,2361,0
507,1106,662,1971,3773,3177,1459,1279,1869,2197,0
522,1130,609,1827,3079,2828,1466,1298,1929,1855,0
432,1071,663,1770,3070,2670,1307,1108,1671,1726,0
512,1090,711,2073,3557,3060,1556,1349,2073,2147,0
553,1242,737,2256,3578,3229,1741,1440,2098,2218,0
494,1048,774,2236,3349,3200,1564,1187,1812,1994,0
473,903,620,1887,2868,2781,1367,1029,1579,2093,0
484,1011,639,2031,3603,3003,1468,1209,1745,1871,0
580,1163,815,2378,3401,3315,1822,1374,2009,2167,0
531,977,721,2112,3116,2867,1651,1229,1843,1953,0
354,911,506,2036,3282,3230,1390,1052,1516,1987,0
422,867,525,1601,2645,2296,1195,952,1323,1899,0
412,838,530,1828,3045,2629,1316,1051,1492,1666,0
615,1106,755,1912,3310,2820,1506,1333,1823,2084,0
567,1140,760,2204,3187,2960,1670,1436,1663,2425,0
458,1073,631,2201,3440,3213,1743,1291,1951,1926,0
426,927,661,2090,3509,3088,1521,983,1450,1569,0
529,1083,719,2422,3727,3429,1853,1346,2146,2126,0
439,949,616,2246,3370,3143,1750,1250,2004,1903,0
386,833,523,1792,3209,2823,1344,996,1486,1589,0
420,929,471,1646,3519,2661,1162,1038,1300,1795,0
450,847,620,1825,3020,2927,1380,971,1663,1615,0
389,856,549,1611,2750,2478,1304,909,1442,1632,0
456,1026,578,1604,2684,2433,1341,1174,1581,2332,0
507,1141,705,2198,3528,2982,1665,1239,1851,2142,0
437,911,579,2128,3362,3089,1501,1142,1923,1784,0
456,981,735,2322,3931,3390,1675,1167,1937,1816,0
391,871,536,1769,3135,2640,1236,975,1338,1869,0
459,1065,677,2359,3952,3350,1741,1193,1881,1813,0
655,1089,746,1878,2769,2571,1371,1342,1643,2576,0
429,989,643,2208,3576,3343,1713,1268,1878,1905,0
508,962,676,1931,3215,2814,1429,1212,1609,1968,0
489,1066,714,2409,3785,3500,1807,1299,2044,1993,0
600,1244,848,2577,3832,3485,1731,1419,1926,2750,0
489,1103,715,2272,3015,3080,1671,1270,1886,1974,0
491,889,671,1939,2779,2615,1446,1075,1624,1717,0
533,1121,638,2329,3669,3289,1744,1406,2441,2094,0
408,785,592,1815,2989,2719,1360,915,1432,1544,0
547,989,718,1969,3136,2710,1332,1164,1326,2537,0
514,1027,691,2210,3604,3208,1693,1275,2063,2283,0
640,1112,782,1882,2537,2516,1480,1254,1627,2586,0
416,943,618,1962,3268,2828,1397,1049,1732,1726,0
567,1151,821,2369,3401,3321,1863,1366,2004,2127,0
537,1374,656,2099,3394,3024,1615,1530,2142,2159,0
418,941,515,1521,2720,2303,1232,1061,1506,1630,0
555,1278,667,2057,3406,3103,1620,1436,2156,2362,0
584,1166,789,2286,3592,3098,1702,1325,2032,2070,0
260,797,431,2283,3737,3576,1400,1209,2306,1923,0
601,1181,787,2332,3335,2942,1673,1372,1717,2572,0
481,1158,669,2420,3513,3363,1737,1239,2090,2026,0
370,865,540,2124,4107,3480,1523,1144,1749,1636,0
262,682,361,1687,3577,3095,1150,825,1246,1209,0
438,1070,588,2378,3880,3591,1754,1221,2063,1898,0
427,981,591,2234,3780,3416,1680,1259,1898,1829,0
386,828,561,2063,3506,3287,1523,1042,1669,1710,0
673,1224,899,2238,3110,2659,1560,1267,1698,2432,0
336,822,409,1630,3403,2840,1225,1029,1469,1577,0
618,1095,797,2210,3288,3002,1564,1323,1905,2032,0
491,1022,610,2026,3430,3079,1535,1159,1798,2265,0
438,983,573,2006,3075,2910,1497,1233,1741,2014,0
629,1165,768,1956,2971,2738,1503,1202,1769,2097,0
439,1025,521,1560,2667,2233,1195,1177,1633,1760,0
493,1126,626,2335,3485,3492,1508,1268,2074,2073,0
472,920,647,1835,2904,2657,1403,1090,1591,1756,0
496,1052,811,2445,3214,3255,1743,1317,1986,2081,0
442,1026,625,1755,3203,2750,1355,1158,1573,1800,0
375,871,466,1721,3126,2951,1184,967,1605,2126,0
372,867,577,2003,3248,2879,1335,982,1533,1534,0
642,1178,767,2346,3505,3280,1641,1327,1895,2260,0
652,1143,819,2086,3090,2722,1575,1277,1856,2184,0
501,995,644,1853,3001,2682,1482,1086,1770,2238,0
449,893,720,2149,3307,3021,1551,1144,1789,1768,0
561,1230,741,2060,3799,2866,1656,1310,1813,1900,0
487,1096,669,2236,3318,3337,1761,1398,2000,2216,0
484,1068,630,2267,3759,3170,1756,1298,2221,1947,0
494,1053,611,2095,3470,2979,1481,1342,1961,1944,0
661,1214,854,2213,2803,2993,1751,1436,2099,2383,0
494,1085,715,2704,4540,4043,1779,1371,2292,2118,0
492,907,703,2048,3372,2947,1378,1179,1512,1830,0
458,1081,658,2022,3264,3027,1630,1161,1895,1876,0
457,889,633,1997,3386,2877,1373,928,1386,1584,0
505,1184,658,2315,3830,3230,1671,1397,2029,1960,0
325,709,456,1382,2227,2145,934,743,1344,1319,0
640,1239,761,1986,2488,2597,1601,1394,1937,2289,0
509,1007,635,1990,2859,2865,1610,1262,1831,2101,0
341,852,425,1907,3624,3068,1308,1059,1513,1736,0
384,933,529,2069,3334,3478,1549,1170,1933,2177,0
442,918,641,1939,2977,2525,1373,1050,1561,1697,0
403,912,545,1898,3266,2822,1351,1101,1694,1672,0
383,876,561,1847,3151,3055,1478,1043,1592,1628,0
506,953,689,2052,3278,3105,1589,1169,1850,1849,0
401,902,540,2051,3536,3261,1447,1092,1836,1638,0
351,827,497,1735,3114,2564,1122,1080,1337,1673,0
369,970,505,1911,2914,2990,1369,1091,1813,1679,0
497,945,654,1777,3000,2676,1343,1051,1676,1788,0
674,1208,914,2189,3082,2929,1671,1394,1965,2294,0
591,1333,808,2459,3957,3273,1703,1537,2147,2361,0
651,1120,820,2176,3273,2756,1508,1287,1795,2014,0
389,853,539,1852,3149,2721,1335,988,1467,1982,0
545,1000,775,2106,3392,2990,1469,1176,1542,1755,0
422,972,660,1898,2829,2533,1427,1061,1705,1811,0
465,1031,712,2287,3806,3338,1598,1190,1746,1785,0
411,933,568,1676,3188,2606,1247,1084,1573,1582,0
457,1138,641,1776,3410,2741,1402,1229,1691,2165,0
625,1283,744,2219,3524,2912,1585,1387,1953,2111,0
611,1074,867,2361,3639,3176,1639,1305,2035,2373,0
418,873,615,1881,3042,2787,1387,1027,1459,1639,0
478,987,678,2229,3784,3087,1541,1215,1753,1786,0
445,901,614,2068,3090,3098,1465,1087,1692,1740,0
386,862,490,1528,2446,2300,1261,1067,1618,1627,0
245,766,437,2066,2826,3053,1265,1041,1691,1857,0
427,956,600,2291,4052,3414,1621,1134,1843,1674,0
361,819,480,1549,3218,2601,1143,892,1162,1640,0
449,856,575,1900,2779,2788,1435,996,1543,1745,0
594,1085,744,2042,3256,2727,1488,1239,1661,2524,0
620,1103,809,2151,3077,2894,1679,1415,1926,2236,0
373,828,492,1900,3518,2911,1286,949,1555,1524,0
417,917,603,1891,2901,2595,1406,1014,1306,1606,0
506,892,679,1694,2677,2432,1328,1123,1538,1825,0
562,1243,682,2111,3335,2936,1721,1361,2202,2199,0
458,968,619,1971,3007,2943,1452,1118,1912,1908,0
567,1128,749,2149,3542,3153,1656,1342,1979,2267,0
578,1229,762,2302,3630,3277,1752,1394,2199,2104,0
444,965,675,1902,2591,2701,1460,1059,1523,1686,0
679,1311,839,2308,3425,2928,1639,1500,2115,2422,0
647,1122,934,2207,3201,2939,1678,1411,1876,2297,0
553,1187,811,2247,3426,3180,1831,1425,2180,2266,0
391,801,509,1936,3737,2931,1250,994,1397,2044,0
356,851,511,1922,3073,3015,1440,1013,1721,1526,0
340,732,485,1678,3406,2993,1226,911,1286,1461,0
358,826,512,1845,3330,2902,1248,1002,1487,1450,0
466,938,646,1992,3084,2770,1356,1055,1616,1699,0
646,1175,807,2202,3441,2868,1591,1350,1898,2247,0
545,961,737,1864,2984,2535,1299,1100,1452,1713,0
439,903,557,1785,2874,2517,1403,1129,1695,1720,0
374,845,528,1743,2736,2657,1229,918,1327,1683,0
543,1081,773,2139,3066,2694,1619,1261,1860,2124,0
427,938,624,1913,3276,2908,1447,1068,1607,1728,0
404,953,608,2064,3376,3092,1444,1139,1531,1823,0
447,972,698,2098,2864,3170,1565,1207,1752,1971,0
693,1166,878,2143,3208,3118,1698,1326,1954,2284,0
354,783,514,1890,3168,2955,1454,1042,1678,1537,0
533,919,663,1874,2702,2651,1478,1180,1665,1813,0
568,1020,698,1951,2888,2569,1418,1211,1633,2472,0
401,899,564,1882,3080,2968,1425,1103,1365,1978,0
442,928,519,1747,3176,2590,1205,1047,1419,1823,0
311,828,452,1713,3376,3015,1231,990,1415,1474,0
471,1024,607,2249,3557,3351,1707,1181,1961,1904,0
652,1151,730,2009,2728,2718,1577,1331,1928,2336,0
422,887,531,1891,2992,2929,1321,1145,1850,1827,0
650,1311,788,2137,3289,3178,1707,1397,1915,2351,0
520,1150,757,2387,3772,3319,1611,1299,1914,2043,0
430,1015,603,2357,3881,3448,1695,1303,1935,1863,0
596,1224,715,2018,3414,2772,1579,1366,1923,2073,0
484,1096,652,2300,4466,3368,1689,1268,1978,1851,0
522,1140,726,2436,4110,3493,1793,1356,2189,1985,0
462,997,619,2056,3129,3049,1588,1232,1875,1925,0
160,523,315,1572,2304,2585,998,692,1292,1115,0
438,921,601,1899,3268,2941,1623,1134,1807,1721,0
315,917,525,2079,3312,3141,1370,1111,2031,1600,0
330,783,499,1750,3313,2689,1268,888,1270,1429,0
523,1104,653,1972,2997,2857,1624,1235,1956,2064,0
437,945,556,1943,3310,2901,1470,1150,1782,1746,0
471,921,643,1932,3058,2930,1520,1092,1666,1827,0
443,932,524,1688,3099,2363,973,975,1313,1973,0
356,904,502,1884,3629,3019,1325,1047,1378,2033,0
407,982,561,2063,4333,3453,1489,1164,1715,1645,0
474,1124,577,1859,3488,2784,1356,1263,1733,1910,0
400,858,535,1786,3270,2773,1388,958,1510,1526,0
447,914,647,1865,3173,2723,1326,1040,1475,2014,0
501,1067,665,1878,3126,2652,1434,1177,1617,1822,0
356,766,475,1600,3022,2560,1157,928,1373,1451,0
373,785,548,1723,2640,2508,1259,938,1294,1510,0
705,1129,917,2121,2764,2802,1711,1491,2140,2362,0
384,768,480,1470,2699,2346,1214,859,1419,1429,0
510,961,707,1726,2796,2419,1442,1146,1640,1953,0
479,1100,652,2376,3845,3438,1747,1329,2112,2028,0
535,1107,728,2361,3089,3027,1751,1374,2167,2131,0
689,1180,878,2300,3143,2983,1649,1437,2031,2274,0
724,1358,985,2441,3368,3279,1858,1559,2229,2534,0
497,984,691,2052,2925,2941,1488,1205,1662,1989,0
467,1021,618,2055,3265,3172,1670,1265,1996,2043,0
806,1274,936,2340,3015,2991,1831,1574,2375,2612,0
553,988,730,1848,2878,2456,1355,1135,1559,1938,0
409,846,542,1743,2901,2406,1299,999,1419,1580,0
378,878,510,2086,3884,3530,1458,1085,1747,1832,0
457,995,523,1682,2880,2504,1339,1183,1708,1849,0
485,1134,644,2044,3382,3037,1649,1268,2122,1947,0
576,1087,691,1739,2896,2638,1508,1316,1863,2086,0
500,856,662,1834,2925,2628,1470,1111,1476,1798,0
612,1106,815,2080,3126,2841,1584,1351,1741,2294,0
390,888,528,1885,3663,3071,1317,992,1491,1555,0
444,970,615,1853,3088,2746,1466,1173,1838,1791,0
488,945,666,1915,3141,2807,1433,1119,1547,1994,0
460,979,575,1973,3521,3080,1560,1232,1991,1882,0
465,988,688,2280,3474,3201,1748,1270,2016,1888,0
455,1071,624,1948,3566,2873,1319,1248,1793,1893,0
686,1085,753,2015,2864,2840,1630,1427,2100,2240,0
496,1073,732,2014,3065,2838,1472,1077,1748,2009,0
465,988,584,2276,3325,3293,1756,1224,2181,1908,0
406,974,574,1871,3460,2966,1380,1105,1843,1673,0
633,1096,827,2361,3780,3188,1686,1344,1900,2220,0
575,1151,791,2078,3397,2770,1448,1242,1569,2907,0
422,1021,597,2274,4192,3651,1751,1235,1939,1791,0
722,1290,883,2266,3726,3024,1612,1389,1893,2857,0
343,812,443,1787,3203,2711,1364,919,1545,1522,0
435,971,557,2268,4102,3545,1605,1142,1886,1764,0
520,1115,746,2270,3161,3141,1756,1282,1932,2077,0
505,978,741,2312,3317,3056,1545,1208,1817,1846,0
546,1247,736,2020,3466,2858,1568,1367,1709,2708,0
428,945,611,1867,3378,3017,1450,1039,1580,1698,0
503,1074,700,2119,3173,2999,1646,1289,2049,1996,0
436,961,622,2188,3480,3365,1470,1138,1852,1789,0
405,984,637,2020,3472,3006,1484,1148,1778,1726,0
316,846,517,2425,3485,3734,1497,1236,2261,1610,0
417,779,610,1783,2934,2520,1319,867,1320,1416,0
465,903,587,1960,3009,2805,1324,1080,1642,1669,0
680,1197,954,2185,3344,2920,1658,1348,1826,2263,0
494,1147,730,2380,3661,3398,1528,1371,2109,2061,0
551,1171,708,2088,3584,2926,1594,1374,2174,2134,0
638,1157,787,1933,3049,2646,1504,1282,1708,2131,0
383,981,591,2147,3545,3234,1492,1045,1910,1783,0
384,764,482,1799,3289,3013,1259,941,1487,1622,0
511,1223,614,2003,3271,2938,1622,1281,2080,2265,0
503,943,702,2143,3397,3289,1622,1230,1870,1845,0
547,1102,735,2319,3603,3189,1780,1446,2256,2159,0
557,1057,710,1914,3382,2633,1337,1239,1703,1808,0
463,905,634,2056,3390,3002,1340,1077,1603,1662,0
503,890,623,1836,3196,2996,1405,1079,1626,1862,0
480,857,679,1906,3055,2615,1292,1032,1364,1824,0
543,1131,717,1973,3302,2702,1484,1355,1736,1953,0
547,1241,694,2031,3479,3066,1625,1376,2155,2182,0
480,928,657,1750,2803,2726,1406,1118,1535,1843,0
499,1147,680,2301,3382,3042,1731,1421,1815,2342,0
439,1098,622,2124,3462,3011,1679,1128,1982,1875,0
478,1097,714,2049,3505,3116,1485,1138,1743,1994,0
496,860,552,1579,2517,2301,1172,1004,1256,1703,0
581,1150,741,2103,3288,3066,1675,1370,2034,2278,0
289,727,385,1635,2875,2743,1189,834,1481,1351,0
582,1003,856,2150,2952,2805,1683,1278,2010,2105,0
479,912,694,1946,2926,2566,1399,1116,1563,1739,0
568,963,711,1780,2570,2299,1369,1085,1517,1826,0
368,900,518,2284,3626,3578,1398,1030,1763,1703,0
399,914,575,1897,3232,2878,1368,1059,1523,1575,0
530,1057,763,2069,3151,2903,1573,1281,1847,2025,0
581,1140,774,2222,3198,2899,1721,1334,1981,2078,0
424,896,508,2057,3542,3131,1414,1073,1733,2322,0
530,982,635,1639,2800,2343,1375,1133,1634,1894,0
325,739,391,1816,2943,2974,1331,1010,1644,1488,0
456,1026,675,2412,4302,3655,1622,1175,1608,2419,0
463,904,632,2272,3728,3349,1541,1117,1758,1836,0
389,763,565,1951,3236,2831,1332,988,1406,1667,0
568,1059,777,2311,3441,3149,1674,1424,2021,2206,0
371,821,513,1616,2935,2611,1206,964,1244,1768,0
477,994,580,1941,3633,3059,1541,1166,1796,1742,0
393,870,517,1768,3197,2731,1417,1066,1643,1566,0
394,866,467,1454,2653,2388,1155,1059,1649,1577,0
493,978,566,1971,3562,3030,1386,1158,1812,1840,0
324,971,520,2099,3338,3429,1376,1103,2183,1593,0
608,1074,784,1944,3263,2576,1479,1244,1692,1941,0
536,1043,687,1695,2626,2457,1370,1145,1526,2255,0
502,1048,701,2250,3741,3232,1577,1256,1783,1973,0
440,944,599,1786,3137,2565,1238,1104,1277,1967,0
684,1255,905,2359,3646,3262,1673,1438,1915,2281,0
469,1048,659,2312,3981,3593,1887,1318,1944,2017,0
578,1123,800,2533,3579,3465,1714,1285,1916,2127,0
343,876,481,1827,2939,2748,1305,923,1481,1537,0
570,1107,774,2335,3232,2910,1636,1351,1687,2158,0
486,1075,592,1748,3507,2665,1224,1123,1469,2461,0
