LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,Label
661,1180,932,2228,3838,3192,1629,1327,1825,2088,0
524,1008,672,1792,2835,2611,1332,1146,1623,1951,0
317,711,403,1616,3313,2908,1161,841,1341,1254,0
667,1228,890,2573,3689,3281,1922,1393,2024,2223,0
334,841,469,1912,3377,3056,1426,1034,1613,1594,0
495,1097,619,2131,3557,3192,1588,1355,1847,1990,0
633,1140,804,2252,3235,2976,1699,1413,2134,2282,0
406,927,556,2041,3176,3204,1362,1099,1924,1825,0
324,838,368,1224,2130,1954,998,1023,1261,1912,0
711,1159,919,2205,3237,2917,1736,1374,1926,2296,0
436,825,668,1869,3146,2758,1228,965,1189,1968,0
461,934,552,1827,3048,2861,1375,1172,1549,2097,0
585,1080,770,1831,2660,2648,1555,1328,1779,2082,0
416,976,605,2188,3426,3190,1684,1204,1808,1827,0
385,839,481,1627,2829,2682,1240,970,1435,1552,0
275,758,463,1880,3473,2911,1195,855,1265,1321,0
369,907,509,1916,2965,2789,1323,1095,1645,1602,0
580,1141,772,2288,3290,3327,1598,1276,1984,2147,0
410,962,573,1873,3194,2813,1399,1002,1557,2018,0
491,1088,642,2041,3311,3053,1578,1292,2083,2082,0
469,1163,602,2348,4129,3512,1809,1341,2165,2056,0
360,833,511,1730,3083,2551,1397,970,1561,1494,0
570,1147,755,2074,2987,2980,1637,1308,2059,2195,0
587,1096,713,1860,3038,2603,1505,1252,1764,2137,0
424,958,530,1744,3596,2740,1307,1014,1491,1646,0
421,880,594,1673,3220,2717,1295,1052,1605,1737,0
459,922,745,2180,3878,3162,1426,1086,1625,1769,0
492,1193,572,1928,3210,2837,1423,1310,1962,2090,0
461,939,625,1755,2737,2471,1455,1042,1553,1904,0
519,1085,750,2346,3539,3449,1604,1180,1931,2005,0
503,1166,662,1845,3182,2630,1370,1200,1654,1958,0
458,965,611,1880,3121,2604,1444,1161,1811,1781,0
337,670,477,1754,3147,2737,1215,777,1208,1281,0
431,905,632,1960,3066,2701,1432,1014,1389,1781,0
573,1169,695,2107,3115,2885,1583,1365,2183,2170,0
577,1073,731,2181,3144,2871,1624,1329,1938,2011,0
526,1242,700,2032,3038,2956,1590,1342,1948,2098,0
453,1029,639,2308,3397,3343,1814,1267,2285,1983,0
451,984,568,1972,3237,2972,1647,1156,2017,2005,0
724,1343,976,2320,3628,2885,1652,1541,1991,2320,0
464,1104,645,2096,3673,3088,1651,1355,2085,1906,0
391,895,476,2127,3424,3438,1594,1231,1897,1687,0
399,903,612,1701,2952,2460,1296,910,1302,1861,0
558,1015,722,1824,2769,2461,1474,1233,1811,1995,0
557,1131,834,2402,3181,3092,1723,1413,2088,2379,0
463,944,653,2017,3315,2880,1446,1114,1536,1846,0
519,1067,768,2049,3241,2888,1558,1183,1772,1983,0
394,880,567,1995,3509,2783,1388,1027,1411,1470,0
520,869,603,1775,2662,2584,1391,1030,1439,1828,0
651,1101,791,2028,2736,2703,1565,1321,1954,2244,0
333,754,467,1727,3404,2736,1283,848,1322,1364,0
564,1212,692,1921,3462,2773,1443,1413,1643,2045,0
617,1234,799,1994,3386,2796,1503,1466,1646,2292,0
505,992,741,2181,3321,3062,1565,1226,1794,1929,0
455,974,616,2012,2931,2812,1438,1142,1698,1755,0
542,991,679,2065,3447,2873,1426,1073,1568,1808,0
581,1403,811,2184,3867,2939,1530,1492,2017,2286,0
540,951,625,1774,2805,2377,1303,1198,1424,2255,0
493,1104,723,2291,3370,3390,1726,1415,2099,2065,0
457,924,602,2138,3576,3221,1448,1124,1602,1744,0
493,889,631,1668,2503,2362,1314,1016,1531,1803,0
396,736,586,1664,2982,2505,1122,874,1116,1765,0
427,964,517,1699,2798,2483,1324,1079,1480,1799,0
507,1071,647,1894,3130,2788,1612,1358,1814,2057,0
446,1004,633,1892,2965,2970,1665,1248,2043,1854,0
468,870,682,2102,3258,3190,1689,1127,1782,1831,0
322,817,494,1688,2742,2406,1317,890,1448,1479,0
546,1052,817,2235,3242,3024,1567,1187,1657,1899,0
338,868,515,2232,3467,3430,1517,1148,1844,1591,0
436,970,667,2020,3066,3002,1567,1126,1594,1752,0
615,1138,818,2191,3114,2938,1671,1406,2147,2232,0
622,1063,725,2111,3310,2857,1429,1200,1785,2058,0
502,1019,673,2176,3618,2999,1542,1266,1689,1841,0
633,1217,863,2604,3931,3324,1797,1472,2108,2196,0
407,911,536,2411,3533,3539,1440,1194,1647,1840,0
446,1017,516,2114,3432,3206,1644,1387,2050,2077,0
537,1125,688,2171,3035,3296,1619,1269,2031,2118,0
734,1351,1012,2410,3907,3203,1873,1534,2097,2592,0
518,1056,658,1663,2716,2441,1349,1190,1750,1868,0
299,812,450,2018,3025,2896,1279,1018,1849,1404,0
335,764,446,1815,3248,2789,1128,880,1323,1312,0
477,1032,601,2274,3880,3313,1703,1286,1924,1996,0
384,915,547,2095,3510,3065,1519,1078,1691,1621,0
577,1289,686,2235,3514,3036,1684,1554,2234,2256,0
442,981,571,1697,3011,2605,1280,1092,1427,1588,0
571,1236,761,2260,3484,2995,1621,1483,2148,2209,0
385,939,518,2178,3651,3377,1715,1092,2000,1767,0
312,921,479,2007,2991,3203,1437,1071,2142,1637,0
463,1037,572,1860,3131,2821,1409,1103,1703,1801,0
476,983,538,1722,2919,2590,1397,1098,1855,1752,0
467,949,692,1942,3277,2680,1339,1046,1532,1844,0
525,1156,700,2277,3083,3092,1651,1223,1831,2012,0
370,800,468,1724,2829,2677,1202,977,1490,1490,0
549,1127,744,2316,3574,3131,1550,1260,1680,2689,0
448,1028,620,1779,3310,2545,1331,1068,1411,1916,0
365,893,548,1992,3743,3253,1496,1133,1803,1652,0
547,1041,609,1656,2581,2317,1365,1117,1624,1927,0
446,978,541,1928,3565,3215,1457,1105,1671,1744,0
517,1097,781,2462,3954,3310,1535,1151,1547,2418,0
499,1232,706,2241,4214,3343,1632,1396,1982,1983,0
595,1078,753,1955,2833,2938,1536,1266,1917,2079,0
491,1040,635,2023,3420,3076,1546,1208,1790,1926,0
652,1217,775,1967,2548,2554,1608,1452,2212,2475,0
393,924,557,1746,3045,2686,1454,1063,1926,1616,0
360,911,519,1850,3162,2940,1383,1066,1857,1639,0
633,1074,805,2033,3016,2635,1526,1313,1779,2122,0
369,854,463,1406,2406,2044,1118,965,1353,2087,0
344,786,455,1775,3394,2731,1291,922,1314,1838,0
530,1207,793,2499,3960,3376,1617,1344,1982,1977,0
495,1142,699,2191,3848,3271,1722,1292,1906,2054,0
409,1006,514,2201,3785,3651,1550,1295,2285,2010,0
432,961,545,2199,3535,3342,1585,1158,2029,1752,0
657,1224,882,2166,3425,2982,1622,1418,2023,2321,0
484,1175,632,2197,3657,3480,1567,1311,2051,2014,0
623,1098,659,1748,2402,2487,1537,1325,2010,2346,0
435,899,574,1706,2458,2406,1360,1035,1621,1611,0
422,865,638,1866,2671,2679,1350,1026,1606,1619,0
665,1192,780,2085,2676,2759,1707,1479,2029,2646,0
458,969,597,1982,3359,2788,1313,1098,1561,1716,0
408,849,616,1964,3185,2708,1222,945,1287,1980,0
515,954,671,2021,3047,2944,1415,1127,1754,1839,0
470,1006,604,1871,3669,2984,1395,1147,1601,2123,0
369,982,647,2569,3831,3544,1614,1204,2217,1667,0
583,1046,751,2260,3417,3102,1681,1302,1949,2018,0
547,1051,706,2091,3541,2984,1566,1293,1826,2075,0
521,1028,657,2156,3094,2913,1560,1164,1766,1917,0
528,988,707,1952,3225,2823,1486,1148,1771,1947,0
454,1070,672,2130,3428,3031,1538,1324,1690,2303,0
417,950,603,1940,3409,3030,1510,1076,1866,1709,0
584,1255,778,2111,3558,2940,1595,1401,1970,2060,0
406,916,514,1594,2683,2527,1307,1080,1704,1619,0
381,1062,497,2078,3521,3414,1681,1409,2332,1985,0
413,859,574,1838,2987,2855,1452,1138,1855,1717,0
552,1226,805,2534,4325,3576,1799,1352,1933,1995,0
492,1036,653,1707,2864,2453,1397,1060,1576,2012,0
491,1036,677,2561,4283,3700,1725,1423,1787,2527,0
341,707,485,1672,3135,2688,1098,815,1144,1291,0
731,1258,856,2141,3018,2892,1799,1565,2239,2509,0
490,1167,571,1710,3277,2654,1401,1306,1754,1951,0
462,1048,634,2178,3302,2944,1488,1319,1888,2500,0
465,1184,545,1726,3053,2370,1215,1235,1429,2177,0
536,1116,694,1866,3286,2801,1411,1147,1701,2314,0
537,1188,633,1802,3078,2670,1553,1374,2025,2055,0
518,1095,792,2143,3219,2739,1590,1256,1811,1909,0
299,759,452,1729,3476,2790,1289,912,1259,1435,0
559,980,680,1796,2933,2582,1363,1140,1658,1863,0
413,800,576,1793,2909,2630,1339,1010,1356,1570,0
557,1063,740,1778,2595,2389,1351,1126,1418,2151,0
502,1161,695,2204,3566,3274,1710,1370,2046,2090,0
500,945,641,1882,2674,2670,1448,1154,1670,1771,0
439,1048,665,2158,3461,3157,1690,1202,1835,1901,0
554,1182,688,2151,3332,3082,1750,1422,2326,2292,0
473,1020,645,2004,3372,2943,1698,1244,1893,1988,0
602,1014,710,1810,2897,2675,1481,1146,1753,1994,0
664,1135,750,1879,2883,2535,1533,1367,1938,2320,0
365,778,445,1676,2851,2650,1280,956,1532,1419,0
565,1019,749,2238,3436,2868,1572,1230,1593,2280,0
425,991,656,2175,3556,3083,1643,1137,1709,1761,0
577,1293,815,2682,3707,3751,1949,1523,2555,2391,0
568,1103,789,2185,2931,2924,1614,1345,1995,2168,0
473,932,535,1474,2444,2234,1168,1098,1442,2132,0
419,873,584,1950,3303,2766,1397,1131,1467,2046,0
505,988,562,2040,3312,3046,1559,1229,2000,2045,0
490,937,623,1848,2873,2613,1330,1104,1460,1836,0
456,1086,630,2187,3441,3036,1559,1247,1622,2292,0
329,770,494,1786,3442,2869,1203,874,1303,1270,0
301,767,404,1860,3323,3172,1340,991,1680,1517,0
499,1032,562,1580,2407,2310,1356,1186,1840,1896,0
493,1025,658,1942,2856,2697,1532,1179,1592,2350,0
571,1210,804,2304,3460,3358,1946,1476,2216,2225,0
413,945,592,1718,3345,2587,1256,1099,1501,1572,0
486,1010,712,2140,2898,2848,1558,1137,1647,1882,0
557,1087,720,2023,3147,3026,1501,1265,1801,2073,0
453,1028,642,1991,3512,2808,1435,1267,1579,1785,0
411,906,568,1756,2554,2439,1187,988,1256,1795,0
729,1346,860,2101,3145,2796,1799,1534,2224,2512,0
408,849,588,1675,3080,2456,1143,963,1256,1775,0
549,1163,746,1831,2804,2516,1467,1265,1745,2128,0
550,1138,704,2221,3582,3140,1775,1329,2096,2065,0
501,1169,665,1998,3310,3091,1484,1308,1748,2387,0
571,1156,844,2750,3734,3623,1898,1432,2271,2203,0
542,1135,774,2344,3550,3364,1643,1434,1761,2493,0
347,771,497,1749,3098,2727,1238,940,1416,1437,0
812,1375,924,2175,2922,2899,1829,1625,2232,2681,0
507,1059,718,2315,3749,3541,1827,1393,2165,2163,0
432,1030,572,2239,4339,3632,1454,1145,1816,2099,0
733,1228,811,2013,2946,2750,1581,1510,1861,2711,0
463,943,544,2064,3391,3158,1487,1221,1851,1846,0
561,1088,768,2048,2815,2693,1562,1164,1726,2075,0
539,903,700,1910,3338,2661,1305,1183,1478,1731,0
334,799,433,1479,2464,2333,1117,898,1355,1640,0
573,1060,786,2277,3662,3181,1735,1305,2025,2119,0
362,835,512,1935,3434,2819,1253,971,1186,1958,0
586,1337,670,1979,2984,2721,1665,1519,2321,2312,0
333,1016,460,2215,3302,3616,1488,1378,2458,1830,0
278,639,354,1700,3481,2923,1011,939,1056,1677,0
416,941,547,1937,3552,2986,1358,1148,1643,1724,0
620,1202,912,2240,3857,3179,1588,1349,1866,2131,0
366,932,667,2603,3339,3682,1594,1339,1977,1893,0
618,1125,794,2146,2848,2822,1600,1354,1952,2221,0
450,1070,570,1622,2952,2273,1107,1123,1307,1914,0
583,1212,844,2313,3224,3201,1983,1401,2278,2257,0
486,1047,556,1945,3150,3070,1633,1245,2065,2058,0
595,1049,717,1750,3105,2522,1242,1084,1504,1870,0
320,841,428,1875,3020,2865,1247,986,1576,1549,0
453,1060,558,1823,2953,2715,1353,1198,1716,2219,0
438,930,581,1822,2616,2581,1419,1085,1669,1797,0
480,1068,691,2440,3970,3477,1557,1212,1871,1854,0
595,1335,741,2175,3957,3273,1728,1456,2210,2186,0
439,937,647,2023,3514,3092,1421,1130,1732,1763,0
451,1048,551,2186,3701,3334,1781,1408,2337,1995,0
574,1248,676,2017,3057,2761,1576,1299,1843,2889,0
403,897,563,2045,3184,3051,1525,1186,1712,1868,0
441,1072,631,1941,3221,2837,1428,1193,1599,2407,0
546,916,633,1746,2840,2468,1262,1049,1488,1772,0
431,1010,545,2183,3749,3312,1378,1124,1579,2310,0
500,877,597,1688,2806,2451,1210,978,1327,1657,0
502,913,688,1830,2957,2710,1355,1070,1440,1810,0
392,729,481,1132,1733,1720,1039,827,1265,1357,0
536,1168,627,2122,3710,3190,1649,1262,2081,2135,0
439,983,576,2004,3119,2752,1480,1093,1805,1779,0
410,935,579,1798,2749,2659,1384,1179,1579,1873,0
324,883,462,1690,2912,2433,1286,881,1453,1422,0
398,754,468,1629,2791,2556,1281,883,1441,1400,0
565,1246,686,2156,3753,3276,1676,1428,2276,2321,0
789,1371,861,2293,2803,2926,1790,1572,2383,2686,0
392,908,549,1793,3042,2788,1383,1030,1641,1734,0
452,1145,621,2100,3780,3566,1680,1340,2049,2059,0
512,967,693,1938,3029,2677,1344,1219,1414,1903,0
350,922,535,1698,2828,2665,1329,970,1452,1616,0
466,1064,625,2168,3531,3207,1721,1344,2067,1953,0
399,1071,572,2151,3236,3401,1747,1371,2088,1973,0
430,1069,640,2531,4127,3826,1926,1399,2188,1920,0
315,814,419,1557,2769,2448,1246,925,1459,1656,0
618,1177,864,2621,3888,3499,1774,1438,2051,2280,0
503,1129,606,2132,3388,3009,1534,1381,1861,2581,0
411,909,552,2097,3496,3353,1682,1220,2160,1790,0
422,979,525,1804,3435,2908,1363,1122,1746,1734,0
489,908,634,1884,2885,2529,1370,1036,1489,1688,0
578,1135,778,2075,3147,2860,1635,1273,1793,2051,0
557,1112,744,2342,3897,3487,1684,1359,2026,2147,0
475,1008,636,2062,3659,3091,1563,1277,1772,1967,0
524,982,711,1999,3115,2658,1688,1233,1995,2005,0
416,1013,531,2106,3270,3227,1558,1171,1654,2424,0
322,861,581,2316,3206,3237,1670,1200,2182,1585,0
445,939,607,2031,3570,3342,1629,1160,1946,1881,0
709,1263,767,2048,2797,2754,1662,1461,2151,2455,0
486,893,658,1851,3005,2599,1421,1142,1436,1809,0
256,777,406,1956,3256,3178,1298,976,1998,1365,0
341,787,446,1766,3117,2807,1325,916,1384,1448,0
522,1116,712,2275,3295,3331,1748,1346,2218,2127,0
439,998,556,1972,3158,2928,1456,1136,1970,1955,0
575,1320,819,2416,3371,3197,1844,1511,2065,2462,0
501,939,625,1902,3183,2610,1224,995,1266,2067,0
408,799,529,1759,2878,2697,1329,1070,1678,1595,0
648,1193,898,2212,2920,2718,1689,1404,1997,2261,0
518,947,634,1489,2343,2091,1175,1023,1584,1774,0
537,1029,607,1798,2866,2699,1426,1272,1764,2214,0
372,899,511,1700,3060,2735,1357,983,1633,1839,0
454,1021,601,2345,3762,3373,1581,1145,2037,2081,0
457,892,692,2150,3860,3253,1444,1062,1569,1733,0
507,1119,699,2263,3673,3200,1670,1295,1858,2119,0
439,1010,591,1823,2785,2709,1415,1021,1750,1703,0
319,751,447,1548,2955,2453,1279,938,1525,1386,0
421,947,633,2096,3855,2931,1470,1053,1658,1605,0
455,918,617,2033,2981,2999,1405,1136,1643,1727,0
406,1000,563,1606,2833,2470,1280,1077,1608,1730,0
441,984,626,1889,3674,2932,1361,1082,1596,1615,0
552,1221,785,2300,3703,3150,1602,1367,1807,2057,0
501,1119,726,2355,3453,3238,1750,1303,2024,2115,0
608,1154,745,2056,3026,2849,1636,1424,2007,2211,0
572,1116,786,2321,3418,3038,1556,1188,1847,2488,0
509,1066,688,2174,3253,3316,1700,1366,2191,2160,0
437,991,661,2309,3891,3447,1478,1274,1603,1891,0
551,1190,698,1991,3435,2775,1576,1357,1963,2174,0
556,1157,709,1812,2802,2387,1384,1314,1619,2524,0
457,998,646,1942,3036,2931,1536,1147,1691,2116,0
382,917,499,1818,3177,3037,1398,1140,1888,1824,0
440,1000,547,1581,3056,2422,1209,1134,1514,1611,0
488,892,574,1594,2559,2320,1207,1094,1423,1694,0
661,1117,752,1966,2558,2652,1594,1401,2017,2292,0
662,1190,846,2286,3830,2955,1594,1271,1918,2159,0
447,1058,624,2071,3526,2952,1700,1386,1861,2162,0
479,1142,703,2518,3873,3805,1656,1317,1976,2211,0
561,1207,652,1972,3202,2776,1654,1492,2135,2271,0
427,974,581,2107,3645,3245,1341,1139,1662,1675,0
676,1176,804,1963,2730,2451,1498,1310,1608,2656,0
668,1140,861,2131,3163,2946,1676,1428,1842,2361,0
457,1004,606,2435,3806,3482,1704,1290,2055,1851,0
533,1090,743,2317,3239,3186,1680,1307,1888,2485,0
473,903,620,1887,2868,2781,1367,1029,1579,2093,0
435,811,586,1730,2908,2503,1334,974,1486,1723,0
441,979,689,1993,3107,2829,1484,1029,1620,1665,0
555,1096,823,2467,3936,3140,1647,1175,1670,2445,0
624,1241,736,2075,3262,2948,1696,1467,1917,2740,0
437,1060,623,1944,3464,2880,1343,1167,1610,1825,0
459,891,691,2035,3354,2594,1376,1033,1289,2192,0
674,1206,737,1974,2875,2806,1572,1390,2126,2196,0
477,905,597,1580,2759,2239,1223,1034,1490,1634,0
385,896,475,1995,3516,3168,1325,999,1610,1537,0
357,947,584,2563,3597,3656,1635,1249,2296,1676,0
458,1073,631,2201,3440,3213,1743,1291,1951,1926,0
391,934,515,1935,3102,2907,1568,1073,1809,1672,0
439,949,616,2246,3370,3143,1750,1250,2004,1903,0
498,1115,715,2172,3327,3095,1664,1269,1809,2042,0
420,929,471,1646,3519,2661,1162,1038,1300,1795,0
491,932,629,1633,2754,2447,1189,1032,1380,1784,0
432,915,599,1866,2875,2621,1290,992,1506,1650,0
437,911,579,2128,3362,3089,1501,1142,1923,1784,0
602,1216,824,2642,3783,3474,1776,1364,1929,2144,0
378,885,478,2220,3679,3347,1583,1131,1954,1700,0
561,1022,781,2211,3266,2993,1708,1266,1836,2067,0
351,939,426,2085,3274,3395,1582,1229,2021,1978,0
463,997,640,1794,3218,2651,1390,1071,1440,1774,0
529,1122,606,1753,2763,2471,1494,1252,1769,2318,0
429,989,643,2208,3576,3343,1713,1268,1878,1905,0
470,1058,647,1809,3528,2527,1261,1183,1241,1900,0
491,889,671,1939,2779,2615,1446,1075,1624,1717,0
524,1117,731,2161,3646,3112,1627,1236,1885,2033,0
614,1167,682,1797,3304,2369,1240,1213,1525,1837,0
450,993,555,1640,2753,2525,1304,1301,1549,2273,0
335,819,494,2381,3941,3850,1519,1156,2186,1597,0
366,985,535,2283,3656,3456,1460,1149,2175,1535,0
449,1087,607,2543,3788,3764,1918,1313,2330,1948,0
450,992,599,1787,3560,2605,1132,1028,1194,2565,0
504,1021,660,1976,2646,2827,1633,1227,1968,2055,0
560,897,670,1646,2322,2293,1295,1073,1495,1741,0
538,934,621,1665,2716,2409,1327,1145,1629,1912,0
510,1029,670,2061,3499,2950,1441,1217,1940,1963,0
465,1023,610,1957,2766,2967,1577,1151,1856,1938,0
544,1240,618,1911,3094,2686,1520,1345,1875,2419,0
601,1181,787,2332,3335,2942,1673,1372,1717,2572,0
479,1008,597,1802,2953,2706,1439,1169,1711,1892,0
532,1150,695,2278,3325,3191,1580,1224,1956,2010,0
643,1100,819,2086,3254,2742,1569,1322,1829,2264,0
386,911,564,2031,3463,2987,1474,1028,1458,2258,0
533,1082,785,2280,3537,3237,1664,1239,1835,2373,0
339,812,497,1736,3242,2638,1258,951,1259,1428,0
490,1041,554,2230,3229,3126,1475,1227,1883,1921,0
535,1018,746,1948,3218,2698,1318,1040,1442,2277,0
475,1016,672,2377,4755,3504,1584,1258,1744,1731,0
438,983,573,2006,3075,2910,1497,1233,1741,2014,0
472,1049,622,2072,3475,3126,1598,1270,1941,1949,0
282,666,398,1390,2886,2202,965,790,1195,1121,0
647,1229,794,2080,3022,2867,1767,1468,2134,2349,0
534,1034,707,1973,3185,2762,1366,1213,1588,2321,0
612,1159,797,2267,3322,3034,1778,1450,2104,2089,0
427,911,595,1833,2662,2652,1389,1097,1568,1776,0
485,1003,712,2010,3008,2689,1425,1089,1622,1896,0
472,920,647,1835,2904,2657,1403,1090,1591,1756,0
516,1228,685,2137,3579,3156,1631,1376,2133,2201,0
571,1107,724,1942,2720,2673,1474,1275,1809,1984,0
442,1026,625,1755,3203,2750,1355,1158,1573,1800,0
587,1086,849,2171,3182,2817,1561,1329,1691,1969,0
535,1134,627,1866,2889,2578,1544,1302,2021,2040,0
323,736,407,1321,2242,2111,1120,892,1354,1412,0
670,1283,847,2175,3148,3008,1651,1444,2083,2411,0
449,893,720,2149,3307,3021,1551,1144,1789,1768,0
487,1096,669,2236,3318,3337,1761,1398,2000,2216,0
639,1143,724,1834,2625,2599,1572,1332,1847,2245,0
385,898,538,2056,3659,3174,1537,1195,1814,1670,0
363,858,490,1861,3092,2802,1365,955,1638,1558,0
571,1150,820,2372,3324,3152,1567,1342,1594,2682,0
458,1081,658,2022,3264,3027,1630,1161,1895,1876,0
379,804,504,1777,3595,2808,1059,932,1148,1610,0
505,1184,658,2315,3830,3230,1671,1397,2029,1960,0
534,1107,668,2015,3688,3148,1496,1254,1951,1984,0
626,1214,776,2019,2842,2617,1600,1371,2056,2337,0
275,752,476,1888,3329,3039,1233,966,1836,1386,0
499,1003,663,2023,2963,2951,1632,1210,1892,1960,0
485,1124,684,2329,3523,3563,1661,1304,2407,2000,0
418,863,563,2056,3559,3104,1509,1071,1506,2291,0
356,917,488,1845,3352,2781,1122,965,1215,1865,0
600,1175,680,2022,3041,2884,1723,1461,2162,2228,0
419,905,554,1832,3238,2797,1441,1047,1688,1619,0
428,991,554,1851,3224,2923,1388,1051,1703,1799,0
525,1012,719,2056,3315,2588,1386,1136,1615,1888,0
459,971,593,1987,3378,3118,1607,1159,1848,1827,0
411,933,568,1676,3188,2606,1247,1084,1573,1582,0
611,1074,867,2361,3639,3176,1639,1305,2035,2373,0
580,1068,795,1819,2894,2599,1340,1122,1461,1999,0
467,979,636,2286,3666,3371,1556,1248,1914,1982,0
497,1065,634,2075,3198,2925,1535,1241,2007,2281,0
584,1179,769,2380,3449,3148,1898,1537,2294,2418,0
404,848,557,2016,3216,2938,1462,1014,1542,1501,0
540,1104,591,1777,2799,2389,1395,1348,1722,2136,0
791,1432,953,2133,2916,2944,1895,1717,2579,2788,0
566,1218,709,2328,3411,3212,1848,1500,2135,2153,0
458,968,619,1971,3007,2943,1452,1118,1912,1908,0
341,810,468,1545,2294,2192,1185,871,1255,1919,0
444,965,675,1902,2591,2701,1460,1059,1523,1686,0
471,908,672,2087,3381,2936,1492,1126,1696,1733,0
489,1107,715,2326,3510,3259,1592,1236,1898,1956,0
427,929,561,2012,3095,2741,1446,1198,1671,2320,0
552,1184,677,2285,3556,3206,1798,1304,2054,2260,0
592,1235,715,2126,3350,2959,1613,1382,2000,2385,0
578,1257,788,2383,3504,3198,1816,1473,2101,2306,0
340,732,485,1678,3406,2993,1226,911,1286,1461,0
497,1105,690,2073,3745,3115,1495,1195,1789,2237,0
685,1149,875,2091,2823,2843,1749,1413,2088,2302,0
779,1391,935,2321,3511,3317,1838,1612,2337,2792,0
444,1000,690,2023,3053,2918,1575,1155,1930,1856,0
439,903,557,1785,2874,2517,1403,1129,1695,1720,0
374,845,528,1743,2736,2657,1229,918,1327,1683,0
632,1066,823,2074,3082,2676,1500,1324,1735,1951,0
405,983,485,1534,2673,2439,1241,1039,1464,1720,0
513,1176,629,1758,2845,2492,1423,1280,1777,2087,0
491,1081,597,1802,3008,2556,1428,1236,1824,2033,0
522,1195,658,1806,3240,2589,1392,1226,1654,2308,0
609,1248,783,2390,3502,3411,1907,1576,2454,2360,0
366,902,522,1927,3359,2974,1285,961,1727,1619,0
443,936,583,1733,2885,2720,1444,1069,1658,1739,0
762,1280,849,2279,3240,3051,1836,1544,2426,2571,0
572,1272,700,2223,3845,3002,1480,1235,1963,2034,0
412,940,626,1702,2552,2232,1274,1056,1477,2257,0
425,922,552,1782,2978,2687,1386,1082,1703,1747,0
502,1102,574,1881,3143,2852,1325,1234,1808,1826,0
609,1058,645,1769,2672,2534,1385,1081,1634,2375,0
552,1072,797,2079,3247,2828,1656,1229,1816,2060,0
472,1008,607,1842,2910,2786,1447,1266,1956,1874,0
428,997,617,2264,3876,3582,1729,1307,1972,1883,0
400,1045,569,2162,3434,3375,1544,1095,1875,2479,0
526,1101,663,1688,2730,2240,1318,1131,1610,2333,0
411,1016,586,2045,3555,3013,1543,1102,1662,1627,0
587,1121,718,1990,3146,2793,1637,1306,2103,2194,0
530,1183,649,2150,3641,3200,1633,1493,1937,2504,0
310,817,521,2085,3339,3162,1480,1010,1816,1440,0
473,1018,534,1743,3139,2763,1433,1261,1910,1962,0
567,1210,734,1857,2637,2418,1396,1243,1772,2100,0
330,783,499,1750,3313,2689,1268,888,1270,1429,0
409,826,489,1587,2546,2647,1181,1015,1637,1579,0
550,946,684,1649,2775,2332,1238,1093,1477,1756,0
410,931,536,2296,3711,3456,1757,1193,2108,1782,0
310,887,508,2137,3033,3299,1419,1261,2337,1793,0
430,988,630,2295,3608,3433,1744,1260,2068,1860,0
580,1258,775,2329,3797,3297,1703,1440,2064,2257,0
400,858,535,1786,3270,2773,1388,958,1510,1526,0
447,914,647,1865,3173,2723,1326,1040,1475,2014,0
426,1024,513,1593,2764,2308,1193,1068,1632,1698,0
472,1081,743,2386,3978,3451,1795,1269,2026,1972,0
464,973,586,1681,2762,2436,1281,1105,1404,2143,0
535,1107,728,2361,3089,3027,1751,1374,2167,2131,0
557,1242,660,1880,3441,2750,1501,1448,1983,2392,0
427,931,512,1812,2959,2755,1418,1081,1695,1788,0
467,1021,618,2055,3265,3172,1670,1265,1996,2043,0
553,988,730,1848,2878,2456,1355,1135,1559,1938,0
457,995,523,1682,2880,2504,1339,1183,1708,1849,0
713,1225,943,2510,3678,3335,1954,1593,2283,2381,0
525,1015,649,1981,3084,2955,1598,1274,1840,2215,0
720,1205,801,2023,3219,2655,1483,1366,1862,2186,0
500,856,662,1834,2925,2628,1470,1111,1476,1798,0
474,1007,633,2034,3234,2871,1552,1168,1792,2499,0
600,1242,708,1980,3465,2960,1639,1482,2182,2232,0
462,1070,628,1885,3137,2890,1438,1268,1806,1817,0
495,1026,618,1845,3255,2634,1363,1075,1714,1776,0
625,1283,788,2135,3147,3109,1918,1571,2358,2386,0
531,1120,741,2014,3647,3008,1526,1225,1892,2470,0
488,945,666,1915,3141,2807,1433,1119,1547,1994,0
465,988,688,2280,3474,3201,1748,1270,2016,1888,0
542,1191,791,2687,4901,4057,1950,1448,2217,2110,0
412,855,573,1692,2536,2412,1303,1017,1318,1619,0
682,1269,779,1940,3158,2794,1616,1491,2327,2394,0
465,988,584,2276,3325,3293,1756,1224,2181,1908,0
312,751,401,1224,2586,1958,857,779,1018,1442,0
395,1025,500,2029,3386,2970,1503,1097,1963,1746,0
601,1270,767,2120,3348,2993,1782,1425,2003,2141,0
509,1146,600,1905,3102,2908,1637,1336,2130,2127,0
491,1268,620,1934,3277,2823,1393,1245,1976,1857,0
229,601,256,1303,2439,2349,929,713,1273,1118,0
479,1006,649,1954,3360,3027,1500,1192,1873,1835,0
343,812,443,1787,3203,2711,1364,919,1545,1522,0
383,945,483,1489,2708,2234,1133,1049,1385,2111,0
549,1178,685,2088,3880,3010,1403,1269,1860,1865,0
