LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,Label
425,896,528,1836,2952,2752,1369,1053,1697,1736,0
536,1113,650,2081,3612,3054,1677,1398,2028,2055,0
415,976,539,2001,3471,3057,1447,1019,1769,1587,0
465,778,649,1884,2751,2608,1375,1007,1285,1814,0
381,882,543,1863,3292,2977,1335,967,1403,1609,0
542,1131,761,2154,3612,3318,1636,1409,2183,2178,0
586,1128,749,2335,3591,3362,1776,1358,2174,2197,0
546,1207,758,2320,3606,3505,1682,1389,2149,2118,0
757,1367,897,2115,3084,2804,1787,1573,2063,2507,0
409,904,594,1924,3458,2992,1372,1033,1374,1690,0
434,1049,589,2195,3563,3377,1559,1316,1750,2186,0
376,872,559,1846,2691,2803,1389,958,1408,1544,0
458,909,714,1995,2945,2719,1505,1019,1477,1729,0
659,1164,921,2058,2994,2854,1739,1428,2117,2394,0
277,754,383,1428,2904,2565,989,698,1151,1623,0
481,1076,582,1886,2764,2635,1288,1220,1829,1863,0
569,1321,776,2108,3254,2833,1628,1412,2010,2107,0
465,1098,654,2315,3764,3237,1757,1284,1933,1823,0
444,997,562,1867,3286,2964,1601,1166,1834,1911,0
459,948,575,1589,2401,2165,1258,1019,1579,1678,0
515,1051,741,2110,3607,2944,1549,1353,1724,1976,0
431,1026,575,2129,3779,3135,1320,1259,1407,2143,0
400,970,602,2220,3604,3303,1500,1226,1934,1849,0
588,1160,809,2298,3153,2976,1699,1309,1994,2136,0
533,984,769,1803,2457,2377,1509,1170,1580,1878,0
377,923,548,1954,3595,3119,1361,1110,1572,1857,0
289,686,379,1553,3039,2615,1083,971,1182,1523,0
379,874,502,1771,3518,2919,1380,1005,1655,1551,0
408,874,525,1840,3345,2839,1313,1041,1546,1621,0
646,1105,701,1918,2593,2559,1515,1274,1898,2381,0
612,1119,743,1988,2982,2694,1458,1318,1625,2573,0
554,1268,710,2079,3197,2865,1634,1349,2067,2212,0
607,1199,822,2062,3562,3000,1633,1504,1833,2619,0
497,1029,700,1814,2803,2547,1473,1214,1694,1937,0
618,1207,879,2584,4057,3354,1559,1380,2027,2075,0
450,918,578,2029,3562,3307,1637,1252,1816,1831,0
632,1278,929,2638,3792,3525,1834,1418,2082,2277,0
612,1070,806,2033,3528,2788,1532,1226,1571,1898,0
310,941,490,2220,3339,3549,1502,1117,2221,1563,0
460,1156,542,1718,3209,2545,1340,1339,1639,1739,0
439,905,624,1848,3232,2653,1323,950,1407,1557,0
597,1163,751,2255,3353,3163,1794,1428,2170,2281,0
496,1055,642,1697,2857,2443,1250,1044,1570,1814,0
511,1117,722,2196,3758,2990,1494,1247,1777,1818,0
711,1320,831,1953,2781,2421,1488,1360,1883,2916,0
490,1118,747,2040,3013,2975,1648,1268,1841,1954,0
646,1166,802,2003,3149,2709,1498,1301,1854,2428,0
326,863,436,1747,2972,2921,1373,961,1691,1622,0
534,1242,691,2235,4032,3561,1749,1497,2087,2292,0
262,708,404,1715,3132,2797,1089,903,1326,1466,0
456,1072,669,2254,3758,3274,1712,1245,1969,1843,0
392,920,525,1991,3235,3081,1656,1172,1823,1776,0
554,1025,629,1583,2802,2268,1126,1084,1424,1657,0
452,1075,650,2265,3923,3447,1706,1215,1979,1845,0
548,1179,629,1973,3523,2730,1435,1480,1613,1918,0
511,1089,684,2293,3959,3428,1683,1268,1806,1999,0
499,1132,717,2216,3556,3134,1724,1319,1923,1876,0
482,1143,694,2400,3776,3370,1876,1368,2090,2081,0
547,1198,869,2388,3769,3372,1767,1320,1858,2216,0
575,1166,804,2262,3303,3151,1720,1369,1771,2527,0
413,981,563,2245,4045,3569,1786,1283,2007,1904,0
551,958,692,1689,2403,2418,1328,1138,1561,1956,0
513,1220,743,2262,3692,3247,1778,1381,2023,2148,0
382,901,580,1735,2961,2608,1150,998,1470,1579,0
462,962,527,1714,3178,2625,1319,1055,1721,1737,0
319,883,546,2065,3498,3296,1265,1050,1979,1784,0
443,1160,575,1840,2898,2694,1304,1218,1833,1785,0
480,1020,665,2016,3246,2980,1433,1141,1517,1870,0
631,1305,894,2747,4413,3686,1931,1459,2311,2223,0
425,805,574,1811,3001,2528,1217,1017,1442,1515,0
507,963,734,1976,2905,2829,1516,1178,1709,1889,0
456,835,587,1650,2791,2573,1307,1068,1455,1817,0
513,1033,752,2311,3680,2967,1543,1105,1659,2419,0
438,976,629,2262,3603,3463,1521,1105,1927,1632,0
482,1052,662,2144,3418,2872,1370,1134,1592,2138,0
456,1031,603,1924,3511,3035,1511,1181,1848,2558,0
446,1054,613,1854,3401,2700,1367,1089,1509,1741,0
549,1085,713,2026,3087,2883,1707,1275,1974,2413,0
480,975,682,2009,3706,2803,1312,1098,1499,1692,0
466,1128,683,2352,3403,3290,1575,1313,2038,1916,0
419,955,460,1851,3398,3043,1331,1171,1686,1670,0
634,1125,887,2594,3375,3382,1860,1491,1893,2415,0
369,829,502,1581,3044,2580,1222,931,1288,1514,0
612,1086,830,1920,3263,2925,1540,1247,1722,2195,0
488,1093,628,1756,2853,2510,1417,1230,1739,1896,0
430,969,648,1821,2862,2433,1371,994,1362,1668,0
439,1002,633,1879,2987,2706,1298,1170,1650,1914,0
615,1047,714,2050,3334,3027,1605,1354,1976,2072,0
426,976,563,1632,2799,2503,1150,1036,1414,1784,0
531,1023,702,1877,3170,2919,1507,1159,1711,2157,0
483,968,732,1979,2919,2779,1429,1180,1450,2209,0
484,977,663,1942,3049,2827,1532,1181,1795,1829,0
493,957,637,1895,2879,2716,1448,1141,1731,1879,0
716,1355,839,2294,3435,2903,1651,1494,2000,2332,0
553,1264,678,2094,3415,2714,1405,1311,1676,2908,0
437,955,664,1983,2913,2701,1400,1071,1579,1732,0
406,867,623,1847,3157,2846,1294,971,1348,1572,0
508,1188,668,2250,3061,3173,1626,1287,2059,2069,0
516,1143,670,1997,3379,2905,1495,1250,1836,2596,0
465,1221,639,1827,3360,2679,1523,1284,1922,2027,0
532,1258,609,2054,3251,2948,1470,1356,2024,2054,0
473,901,604,1606,2748,2401,1279,1076,1418,1766,0
338,702,430,1454,2867,2425,1027,895,1091,1357,0
417,920,607,2021,3437,3005,1409,1040,1713,1746,0
513,1041,745,2057,3083,2883,1660,1253,1918,1941,0
571,1028,676,1666,2619,2400,1417,1156,1634,1997,0
519,943,689,1778,2834,2504,1258,1052,1589,2014,0
596,1152,846,2317,3507,3322,1896,1403,2048,2273,0
313,794,414,1725,3117,2724,1342,864,1586,1458,0
613,1191,858,2376,3590,3284,1796,1372,1906,2211,0
490,1005,664,1989,2896,2839,1508,1217,1747,1924,0
432,878,595,1983,3262,2947,1490,1119,1589,1753,0
606,1146,803,2201,3024,2777,1669,1365,1722,2167,0
453,968,625,1895,3073,2803,1441,1011,1665,1752,0
442,918,595,1723,2784,2524,1181,1095,1457,1867,0
494,1020,677,1999,3499,2892,1480,1194,1947,2150,0
622,1029,832,2130,3097,2872,1545,1272,1854,2194,0
506,1009,701,1996,3022,2766,1500,1228,1840,1992,0
568,1118,777,2368,3837,3236,1780,1423,2077,2264,0
470,1067,563,1878,3131,2858,1404,1331,1760,2074,0
482,1040,566,1652,3121,2504,1211,1103,1616,1885,0
462,985,681,1941,3319,2854,1439,1190,1779,2019,0
339,730,477,1973,3754,3247,1220,867,1294,1291,0
566,1150,760,1966,3288,2678,1362,1315,1685,2555,0
502,1169,713,2714,4545,4124,1776,1368,2271,2058,0
466,918,594,1932,3339,2738,1361,1171,1742,1726,0
348,791,480,1930,3424,3064,1179,954,1473,1461,0
354,844,523,1956,3394,3225,1209,915,1578,1622,0
538,998,730,1729,2556,2356,1390,1195,1663,1949,0
482,1085,625,1636,2425,2244,1429,1219,1733,1929,0
302,699,421,1714,3170,2751,1232,888,1201,1286,0
549,1205,780,2123,3385,2798,1436,1310,1810,2556,0
547,993,646,1712,2785,2704,1415,1145,1708,2010,0
467,947,701,1929,3033,2754,1458,1130,1614,1867,0
441,984,608,2204,3464,3077,1452,1213,1687,1950,0
509,1023,695,2162,3083,2990,1647,1236,1916,1977,0
508,1173,724,2141,3234,3223,1750,1363,1962,2068,0
438,1038,590,2289,3859,3196,1396,1203,1481,2810,0
441,1014,678,2101,2914,2916,1461,1154,1820,1926,0
542,1145,890,2444,3649,3334,1841,1305,1982,2068,0
459,925,609,2136,3211,3187,1620,1289,1833,2032,0
557,1088,765,2135,3017,2909,1643,1371,1718,2430,0
600,1137,702,1808,2898,2593,1352,1315,1867,2046,0
392,959,553,2197,3757,3349,1544,1113,2022,1739,0
425,933,497,1802,3335,2957,1377,1185,1665,1744,0
436,1019,584,1954,3268,3012,1485,1162,1605,1790,0
805,1338,1030,2370,3023,2815,1732,1580,2082,2577,0
454,941,605,1873,2739,2555,1289,976,1673,1679,0
471,956,584,1959,3015,2712,1323,980,1502,1609,0
723,1296,841,2298,3455,3296,1891,1555,2314,2491,0
464,953,609,2060,3536,2877,1526,1172,1671,1707,0
394,1016,700,2385,3929,3161,1293,1183,1668,2575,0
531,1115,650,1805,3103,2551,1290,1188,1777,1924,0
407,886,516,1708,3367,2707,1183,1072,1436,1586,0
553,1045,632,1760,2793,2596,1405,1151,1694,1869,0
711,1204,817,2089,2954,2808,1634,1436,1924,2600,0
429,980,539,2166,3292,3070,1706,1244,2111,1935,0
363,966,564,1980,2805,2848,1362,1182,1626,2036,0
434,892,466,1869,3282,3053,1471,1098,1717,1756,0
444,915,520,1912,2940,2999,1466,1129,1872,1853,0
465,1049,624,2251,3279,3237,1590,1283,2049,1967,0
569,1139,840,2336,3162,3307,1621,1329,1955,2129,0
399,891,567,2222,3840,3506,1524,1148,1855,2144,0
673,1086,821,1793,2547,2360,1539,1331,1885,2135,0
665,1153,913,2226,3325,2858,1590,1261,1797,2052,0
417,865,582,1774,3352,2783,1277,1087,1363,1905,0
311,835,424,1684,2814,2860,1430,1016,1672,1560,0
517,1040,751,2122,3386,3039,1633,1293,1949,1994,0
532,1192,710,2599,4136,3699,1686,1543,1860,2448,0
420,1138,617,2226,3843,3331,1710,1292,2068,1920,0
382,835,492,1800,3212,2706,1274,997,1556,1434,0
376,875,486,1917,3172,3186,1433,1117,1778,1785,0
452,999,613,2194,3610,3308,1637,1185,1967,1731,0
623,1061,723,1853,2722,2613,1407,1234,1717,2085,0
186,597,324,1787,3642,3406,1128,821,1499,1082,0
438,887,612,2062,4009,3220,1499,1079,1638,1699,0
548,1116,794,2401,3637,2986,1675,1336,1729,2418,0
515,883,660,1457,2412,2204,1232,991,1533,1939,0
504,1043,585,2019,3259,3083,1473,1256,1925,2008,0
391,864,539,2133,3809,3363,1488,1196,1818,1779,0
413,886,438,2025,3216,3300,1588,1192,2057,1748,0
430,912,614,2336,3843,3195,1591,1084,1776,1691,0
418,940,644,2332,4034,3505,1688,1109,1942,1708,0
433,1012,624,2051,3518,3323,1615,1158,1886,1795,0
564,1081,774,2208,3490,3314,1750,1397,2095,2269,0
406,865,613,1826,3357,2945,1366,1072,1440,1645,0
528,1178,697,2054,3058,2925,1444,1236,1849,2051,0
422,846,623,2022,3220,2825,1373,1010,1481,1703,0
540,1130,585,1457,2568,2335,1295,1103,1720,2531,0
628,1112,767,2056,3118,2893,1560,1366,1848,2572,0
529,1163,657,2125,3480,3050,1588,1285,1961,1996,0
497,995,679,2090,3325,2995,1424,1088,1694,1749,0
571,1024,691,1986,3052,2779,1453,1155,1457,2632,0
655,1157,885,2402,3569,3234,1813,1387,1979,2185,0
430,856,524,1499,2462,2149,1219,1003,1480,1695,0
720,1254,906,2269,3215,3074,1731,1471,2094,2301,0
568,1051,794,2349,3895,3258,1570,1272,1718,2050,0
613,1088,792,2206,3187,2882,1560,1290,1720,2674,0
555,1063,727,2034,3376,2887,1520,1274,1696,2184,0
499,1104,683,2499,3584,3645,1810,1491,2010,2595,0
440,953,626,2217,3333,3121,1673,1194,1792,1794,0
589,1113,815,2032,3092,2639,1514,1180,1696,1974,0
582,1129,772,2046,2985,2818,1609,1275,1899,2344,0
451,910,600,1850,2939,2926,1534,1151,1731,1668,0
517,1213,679,2163,3507,3221,1740,1366,2094,2144,0
634,1131,816,2171,3520,3085,1593,1383,1801,2106,0
547,1192,719,2254,3261,3130,1681,1344,1954,2482,0
417,1009,571,2141,3615,3164,1434,1069,1671,1745,0
466,950,717,1899,2962,2767,1435,1072,1573,2279,0
489,1017,707,2392,3693,3373,1811,1240,2032,1890,0
400,900,604,2003,3839,3176,1457,1028,1434,1734,0
600,1281,754,2190,3264,2865,1749,1469,2056,2332,0
344,865,479,1805,3255,2694,1338,941,1418,2126,0
688,1201,829,2271,3104,3118,1719,1493,1914,2939,0
544,1038,720,2119,3839,3279,1592,1254,1789,1930,0
554,1123,666,1917,3071,2771,1294,1222,1726,1996,0
614,1219,880,2399,3470,3113,1782,1391,2059,2671,0
495,1097,619,2131,3557,3192,1588,1355,1847,1990,0
542,1038,657,1625,2850,2300,1090,1058,1393,1715,0
586,1040,798,2049,3355,2807,1435,1111,1620,1947,0
551,1127,685,2094,2749,2984,1734,1380,2188,2148,0
701,1193,773,2039,3004,2799,1537,1412,2127,2373,0
529,1062,788,2157,3087,2977,1578,1166,1648,1970,0
697,1194,893,2421,3308,3050,1677,1521,1802,2665,0
540,1150,706,2291,3641,3235,1767,1435,2101,2088,0
296,807,489,1834,3468,2895,1309,922,1533,1363,0
642,1235,907,2342,3509,3171,1695,1367,2038,2372,0
614,1094,824,2179,3294,2939,1647,1331,1798,2092,0
551,1002,675,1706,2480,2274,1387,1197,1680,1832,0
377,869,500,2307,4052,3587,1418,1068,1709,1852,0
440,1037,610,1786,2996,2603,1277,1112,1778,1618,0
464,993,634,2005,2918,2831,1407,1051,1775,1766,0
357,958,577,2420,3249,3446,1648,1237,2289,1744,0
611,1150,879,2254,3442,3204,1798,1364,1899,2280,0
577,1116,807,2349,4017,3312,1601,1212,1936,2009,0
457,981,610,2114,3111,3031,1556,1232,1961,1853,0
575,1156,741,1807,2336,2493,1539,1241,1929,2158,0
481,1087,643,1749,2694,2460,1477,1186,1834,1899,0
694,1284,839,2346,3856,3239,1861,1539,1963,3059,0
567,1147,837,2353,3266,3148,1749,1392,1849,2257,0
577,1276,808,2102,3487,3008,1529,1307,1997,2466,0
470,1108,678,2081,3682,3056,1429,1169,1874,1781,0
530,1162,751,2370,4194,3296,1652,1419,2124,2346,0
597,1109,792,1920,3013,2825,1552,1248,1808,1999,0
372,825,505,1778,3032,2796,1332,859,1462,1655,0
404,908,517,1784,3131,2822,1285,1162,1663,1702,0
399,929,545,1968,3350,3156,1633,1124,1685,1693,0
527,1254,724,2209,3158,3017,1641,1507,1950,2319,0
353,783,436,1649,3404,2521,1130,917,1298,1534,0
541,920,654,1873,3004,2713,1440,1184,1770,1937,0
637,1147,757,1945,3072,2691,1531,1266,1898,2112,0
362,817,550,1698,2817,2647,1350,981,1454,1604,0
475,1011,628,2074,3749,3155,1528,1209,1981,2066,0
461,965,701,2048,3344,2748,1398,1069,1438,1998,0
464,1098,608,2473,4310,3821,1824,1401,1970,2119,0
505,1101,657,2344,3573,3315,1703,1293,1862,2043,0
611,1088,818,2297,3163,3015,1781,1321,1976,2107,0
704,1210,822,1971,2857,2631,1644,1344,1982,2372,0
528,1171,626,1746,2520,2371,1476,1327,1945,2040,0
409,950,538,2057,3333,3202,1559,1163,1929,1732,0
516,1101,610,2052,3135,3194,1515,1314,2175,2096,0
389,840,629,1776,2905,2531,1342,1001,1648,1591,0
593,1162,684,1833,2766,2486,1440,1246,1947,2043,0
479,969,635,1806,2713,2570,1280,1041,1552,1760,0
458,1060,656,2272,3722,3344,1638,1246,1818,2186,0
554,1206,697,2150,3327,3098,1592,1431,2154,2236,0
419,943,656,2044,3490,3084,1428,1090,1683,1723,0
676,1182,867,2312,3230,3289,1785,1404,2114,2419,0
468,1108,675,1796,3047,2780,1365,1259,1694,1928,0
609,1109,792,2232,3361,3237,1621,1359,2060,2250,0
513,993,762,2240,3416,3167,1615,1161,1623,2522,0
448,1103,674,2352,4223,3512,1718,1274,1879,1893,0
471,1050,600,2027,3480,2982,1502,1327,1789,1948,0
369,746,553,1865,3583,2961,1156,798,1067,1380,0
458,1026,642,2057,3585,3077,1467,1190,1532,1793,0
511,1092,613,1895,3104,2884,1487,1238,1894,2154,0
361,928,446,1742,2827,2873,1426,1047,1829,1641,0
377,780,498,1627,3088,2725,1196,903,1260,1434,0
508,1006,679,2014,2604,2731,1515,1173,1815,1869,0
467,1080,679,2302,4113,3363,1697,1295,1987,1887,0
506,1272,754,2156,3660,2866,1494,1328,1738,1932,0
476,1132,666,2475,3960,3703,1750,1270,2267,2041,0
445,920,608,1877,3630,2969,1377,1123,1512,1731,0
582,1098,740,2313,3453,3153,1632,1293,1913,2226,0
308,811,502,2115,3534,3376,1262,1034,1915,1390,0
465,996,640,2193,3320,3075,1613,1143,1772,1964,0
586,1099,760,1770,2366,2380,1453,1149,1657,1891,0
632,1271,746,2212,3742,2900,1538,1480,1818,2988,0
445,951,606,2055,3314,3136,1507,1160,1840,1772,0
527,1059,703,2107,3547,3070,1611,1278,1835,2047,0
552,1130,672,2106,3279,2897,1605,1296,2027,2069,0
376,835,431,1816,3063,2831,1387,968,1784,1557,0
407,1063,626,2062,3426,3090,1590,1176,1922,1729,0
646,1198,816,2198,3301,3004,1725,1389,1956,2247,0
351,842,518,1835,2981,2727,1249,1032,1336,1571,0
451,1029,648,2087,3170,2876,1447,1100,1668,1904,0
616,1041,727,1868,2552,2407,1355,1203,1654,1984,0
577,1061,693,1998,3164,2785,1392,1301,1527,2366,0
459,1036,567,1715,2701,2460,1300,1285,1506,2339,0
522,1021,714,2149,3009,2859,1591,1155,1735,1949,0
442,963,629,2155,3649,3201,1576,1147,1798,1765,0
542,1226,717,2127,3329,2970,1543,1329,2022,2045,0
558,1161,824,2583,3433,3402,1667,1277,2020,2193,0
457,1009,694,1953,3219,2886,1373,1139,1550,1785,0
574,1197,775,2255,3398,3088,1612,1391,1891,2530,0
456,1031,662,2036,2819,2925,1452,1134,1685,2110,0
555,1136,831,2681,4168,3335,1738,1228,1757,2251,0
679,1234,935,2411,3239,3060,1792,1484,2127,2378,0
467,942,563,2094,3251,3090,1394,1069,1889,1732,0
564,1289,812,2364,4545,3634,1703,1414,1973,2107,0
532,1118,726,2193,2848,3134,1713,1302,1969,2003,0
420,1022,612,1807,3181,2755,1373,1087,1684,1767,0
363,776,489,1715,3041,2609,1356,1033,1707,1539,0
569,1139,730,2250,3231,3240,1750,1363,1985,2521,0
530,1248,637,2014,3586,2767,1435,1267,1924,2687,0
434,954,545,1723,3321,2799,1327,1049,1556,1679,0
624,1127,746,1986,3116,2679,1415,1292,1713,2462,0
490,1101,713,2237,3695,3064,1618,1233,1715,1766,0
541,1132,675,2027,3656,2991,1608,1324,1960,1946,0
334,837,489,2149,3723,3425,1421,1018,1713,1541,0
641,1175,782,2185,3194,2831,1662,1350,1879,2781,0
490,1167,571,1710,3277,2654,1401,1306,1754,1951,0
470,959,667,2162,3425,2926,1374,1073,1639,1793,0
442,991,546,1813,3529,3041,1472,1206,1751,2089,0
432,969,654,2232,3722,3162,1497,1051,1765,1766,0
393,827,531,1712,3022,2616,1238,987,1374,1574,0
457,998,662,2098,3027,3242,1511,1205,1954,1806,0
520,1109,688,2086,4042,3085,1570,1276,1946,1938,0
457,1132,619,2097,3634,3187,1677,1234,1981,2000,0
610,1070,733,1896,2556,2448,1412,1237,1672,2434,0
421,932,648,2314,3814,3320,1698,1167,1865,1779,0
542,1116,815,2223,3156,2984,1763,1264,1953,2104,0
475,1007,598,2164,3604,3080,1499,1128,1762,1765,0
424,981,637,2332,4239,3478,1595,1211,1873,1794,0
507,1173,660,2048,3271,2932,1536,1315,2001,2032,0
455,1044,635,2214,3728,3304,1498,1279,1752,2109,0
489,1057,696,2403,3861,3464,1671,1335,1750,2198,0
515,1209,753,1852,3296,2639,1532,1269,1669,2030,0
425,866,623,1860,2954,2738,1292,952,1325,1543,0
373,847,509,1883,3410,2960,1454,1063,1783,1676,0
564,990,741,1888,3038,2612,1310,1088,1595,1861,0
605,1359,748,2409,3491,3364,1743,1475,2242,2326,0
384,824,442,1631,2813,2500,1403,1071,1698,1688,0
489,1091,646,1932,3466,2918,1444,1221,1649,2113,0
537,1018,809,2239,3622,3197,1687,1265,1800,1886,0
428,996,648,2318,4166,3436,1552,1172,1834,1678,0
344,750,456,1692,3106,2804,1250,865,1479,1394,0
488,955,647,2117,3587,3175,1639,1188,1788,1966,0
403,917,501,1618,2875,2581,1334,1021,1529,1675,0
301,772,409,1429,2523,2351,1038,788,1412,1912,0
505,1135,695,2065,3181,2983,1662,1327,1981,1942,0
428,902,540,2069,3367,3006,1490,1218,1557,2013,0
455,877,519,1704,2840,2378,1230,1103,1465,1637,0
466,999,668,2280,3887,3362,1598,1252,1608,2412,0
593,980,671,1629,2414,2180,1255,1093,1432,2273,0
450,1070,570,1622,2952,2273,1107,1123,1307,1914,0
400,926,551,1814,3116,2656,1433,999,1526,2059,0
604,1152,719,1853,2797,2685,1497,1289,1762,2367,0
448,995,618,2253,3718,3389,1720,1202,2098,1959,0
574,1088,754,1912,2967,2706,1481,1197,1596,2006,0
436,967,594,1917,3281,2785,1255,1029,1236,2072,0
397,927,548,1870,3328,2948,1357,1093,1607,1639,0
599,1094,786,1872,3148,2779,1537,1234,1786,2595,0
587,1133,845,2120,3392,2978,1528,1208,1657,2108,0
733,1203,881,2150,3422,2807,1661,1360,1833,2310,0
612,1136,806,1911,2957,2637,1566,1230,1918,2212,0
509,1154,576,1759,3063,2583,1505,1215,1729,1819,0
600,1137,775,1952,3127,2623,1436,1260,1571,2309,0
435,1065,569,2202,3772,3453,1671,1277,1909,1896,0
354,830,474,1806,3290,2960,1521,965,1574,1586,0
507,985,667,1944,2746,2562,1332,1100,1584,2269,0
508,1090,780,2396,3197,3374,1807,1431,1912,2147,0
453,883,644,1976,2932,2817,1510,1104,1637,1666,0
460,983,616,1710,2554,2433,1268,1056,1640,2295,0
463,1091,690,2253,3734,3224,1654,1249,1820,1894,0
650,1317,779,2284,3264,3355,1751,1449,2412,2419,0
344,821,448,1792,3453,2830,1398,988,1613,1503,0
535,1205,664,1821,3355,2629,1394,1300,1769,2056,0
806,1423,940,2210,3288,2984,1840,1580,2140,2634,0
429,994,559,1886,3236,3006,1452,1169,1821,1849,0
579,1104,727,2058,2894,2643,1404,1272,1665,2363,0
520,995,749,2264,2976,2992,1611,1336,1837,2045,0
329,760,445,1770,3313,2947,1301,876,1464,1315,0
621,1124,775,2032,2912,2756,1579,1220,1782,2071,0
327,729,426,1738,3327,2928,1273,906,1336,1346,0
365,789,591,2055,3725,3166,1387,1016,1603,1509,0
595,1063,798,2182,3290,2862,1525,1235,1828,2012,0
387,873,556,2147,3553,2959,1356,1065,1472,1522,0
601,1239,829,2415,4044,3326,1694,1381,2098,2056,0
445,810,531,1686,2830,2649,1302,1029,1486,1596,0
591,1019,749,1805,3006,2526,1305,1137,1547,1803,0
544,974,712,1869,3078,2673,1478,1139,1695,1915,0
464,1191,546,1936,3523,2893,1441,1281,1692,2337,0
428,995,510,2034,3368,3223,1699,1201,1921,1955,0
344,823,499,1663,3204,2747,1259,1016,1248,1432,0
506,1048,698,1917,3266,2763,1437,1160,1645,1748,0
290,801,459,1781,2944,2938,1312,1100,1567,1424,0
469,1081,707,2502,4092,3584,1973,1384,2317,1967,0
425,872,609,2014,3963,3035,1224,965,1285,1533,0
626,1149,817,2192,3004,3099,1785,1364,1912,2115,0
406,872,549,2151,3503,3069,1539,1083,1908,1718,0
661,1219,785,2096,3342,2810,1512,1333,1795,2147,0
373,912,515,1977,3453,3106,1255,1071,1754,1634,0
416,896,569,1816,3033,2624,1240,976,1346,1932,0
449,872,644,2103,3686,3063,1408,1176,1742,1684,0
402,948,492,1688,3189,2795,1143,1027,1369,1985,0
368,904,530,1740,3385,2851,1134,992,1445,1717,0
661,1065,907,2339,3616,3011,1622,1296,1743,2100,0
435,937,683,2133,3656,3052,1477,1198,1726,1797,0
628,1096,772,1960,3258,2738,1501,1338,1921,2178,0
586,1029,791,2170,3088,2861,1569,1205,1690,1947,0
434,948,603,2188,3550,3122,1540,1135,1876,1740,0
453,1006,590,1990,3118,3008,1577,1146,1732,1805,0
356,856,514,1631,2820,2550,1263,917,1436,1607,0
528,1147,868,2625,3925,3307,1822,1364,1904,1944,0
365,1018,508,1758,3238,2979,1355,1130,1835,1947,0
721,1274,881,2167,3300,2673,1637,1520,1785,2591,0
626,1187,875,2322,3268,3090,1733,1378,1985,2268,0
668,1140,861,2131,3163,2946,1676,1428,1842,2361,0
507,1106,662,1971,3773,3177,1459,1279,1869,2197,0
514,1083,658,2127,3494,3201,1640,1260,1951,1948,0
432,1071,663,1770,3070,2670,1307,1108,1671,1726,0
553,1242,737,2256,3578,3229,1741,1440,2098,2218,0
494,1048,774,2236,3349,3200,1564,1187,1812,1994,0
377,863,518,1767,2936,2710,1224,979,1590,1441,0
451,855,581,1590,2711,2246,1132,1028,1507,1567,0
580,1163,815,2378,3401,3315,1822,1374,2009,2167,0
571,1066,832,2604,3818,3713,1834,1408,2090,2154,0
531,977,721,2112,3116,2867,1651,1229,1843,1953,0
422,867,525,1601,2645,2296,1195,952,1323,1899,0
412,838,530,1828,3045,2629,1316,1051,1492,1666,0
567,1140,760,2204,3187,2960,1670,1436,1663,2425,0
426,927,661,2090,3509,3088,1521,983,1450,1569,0
557,1171,736,2206,3736,3086,1561,1398,1920,1915,0
529,1083,719,2422,3727,3429,1853,1346,2146,2126,0
386,833,523,1792,3209,2823,1344,996,1486,1589,0
420,929,471,1646,3519,2661,1162,1038,1300,1795,0
450,847,620,1825,3020,2927,1380,971,1663,1615,0
389,856,549,1611,2750,2478,1304,909,1442,1632,0
456,1026,578,1604,2684,2433,1341,1174,1581,2332,0
456,981,735,2322,3931,3390,1675,1167,1937,1816,0
391,871,536,1769,3135,2640,1236,975,1338,1869,0
508,962,676,1931,3215,2814,1429,1212,1609,1968,0
489,1066,714,2409,3785,3500,1807,1299,2044,1993,0
600,1244,848,2577,3832,3485,1731,1419,1926,2750,0
391,894,470,1775,3655,2929,1364,1013,1660,1634,0
489,1103,715,2272,3015,3080,1671,1270,1886,1974,0
372,932,518,1989,3364,3141,1508,1052,1876,1750,0
408,785,592,1815,2989,2719,1360,915,1432,1544,0
547,989,718,1969,3136,2710,1332,1164,1326,2537,0
388,916,497,1807,2881,2848,1467,1195,1737,1730,0
640,1112,782,1882,2537,2516,1480,1254,1627,2586,0
416,943,618,1962,3268,2828,1397,1049,1732,1726,0
418,941,515,1521,2720,2303,1232,1061,1506,1630,0
612,1154,793,2359,3811,3124,1546,1389,1809,2357,0
481,1158,669,2420,3513,3363,1737,1239,2090,2026,0
262,682,361,1687,3577,3095,1150,825,1246,1209,0
438,1070,588,2378,3880,3591,1754,1221,2063,1898,0
427,981,591,2234,3780,3416,1680,1259,1898,1829,0
386,828,561,2063,3506,3287,1523,1042,1669,1710,0
673,1224,899,2238,3110,2659,1560,1267,1698,2432,0
336,822,409,1630,3403,2840,1225,1029,1469,1577,0
618,1095,797,2210,3288,3002,1564,1323,1905,2032,0
497,1034,680,2069,3168,3007,1752,1216,1871,1970,0
493,1126,626,2335,3485,3492,1508,1268,2074,2073,0
608,1120,758,1897,2802,2636,1548,1331,1900,2227,0
652,1143,819,2086,3090,2722,1575,1277,1856,2184,0
514,1160,653,2264,3526,3231,1629,1394,2034,1982,0
501,995,644,1853,3001,2682,1482,1086,1770,2238,0
578,1000,710,1851,2672,2568,1484,1158,1805,2053,0
561,1230,741,2060,3799,2866,1656,1310,1813,1900,0
661,1214,854,2213,2803,2993,1751,1436,2099,2383,0
