LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,Label
442,981,642,1904,2704,2584,1422,1135,1786,1904,0
703,1180,938,2466,3700,3431,1925,1531,2153,2385,0
443,1084,630,2083,3355,3021,1662,1233,1960,2157,0
435,890,520,1626,2960,2700,1339,1042,1676,1651,0
481,1012,608,2075,3902,3239,1571,1233,1758,1905,0
436,908,555,1607,2752,2410,1220,1047,1525,1750,0
405,947,562,1930,3718,3171,1502,1111,1794,1610,0
499,1025,658,2148,3338,3061,1688,1241,1877,1880,0
514,987,701,2148,3644,3270,1563,1172,1701,1779,0
504,1048,681,2040,3721,2880,1414,1226,1725,1897,0
472,1112,651,2491,3550,3635,1818,1306,2210,2011,0
510,1114,744,2338,3269,3307,1652,1217,1965,2109,0
585,1128,729,2258,3273,3148,1722,1357,2020,2172,0
438,1013,595,1934,2940,2943,1553,1190,1851,1863,0
525,1135,597,2114,3712,3118,1703,1322,1967,2196,0
519,910,730,1697,2597,2401,1211,999,1395,1754,0
386,874,452,1589,2811,2658,1264,960,1533,1547,0
503,946,607,1718,3232,2648,1166,1131,1569,1879,0
591,1060,749,2314,3414,3049,1636,1351,1776,2366,0
618,1003,765,2051,2963,2819,1487,1263,1762,2039,0
513,1002,732,2197,3218,3064,1689,1287,2160,2065,0
487,1020,661,2062,2887,2733,1442,1199,1749,1790,0
425,973,599,1893,3213,2801,1324,1068,1716,1675,0
367,916,465,1774,2845,2916,1474,1099,1784,1700,0
485,835,573,1729,2686,2568,1293,1071,1466,1707,0
539,1136,713,2277,3813,3341,1761,1337,1994,2129,0
425,896,528,1836,2952,2752,1369,1053,1697,1736,0
415,976,539,2001,3471,3057,1447,1019,1769,1587,0
465,778,649,1884,2751,2608,1375,1007,1285,1814,0
381,882,543,1863,3292,2977,1335,967,1403,1609,0
542,1131,761,2154,3612,3318,1636,1409,2183,2178,0
480,1044,593,1618,2458,2293,1277,1122,1555,1828,0
586,1128,749,2335,3591,3362,1776,1358,2174,2197,0
546,1207,758,2320,3606,3505,1682,1389,2149,2118,0
757,1367,897,2115,3084,2804,1787,1573,2063,2507,0
409,904,594,1924,3458,2992,1372,1033,1374,1690,0
434,1049,589,2195,3563,3377,1559,1316,1750,2186,0
376,872,559,1846,2691,2803,1389,958,1408,1544,0
458,909,714,1995,2945,2719,1505,1019,1477,1729,0
277,754,383,1428,2904,2565,989,698,1151,1623,0
639,1195,875,2376,3415,3194,1677,1416,1969,2290,0
612,1138,828,1975,2599,2572,1448,1281,1957,2107,0
541,1132,714,2228,3232,2945,1581,1339,1975,2149,0
459,948,575,1589,2401,2165,1258,1019,1579,1678,0
388,870,545,1856,2972,2742,1489,1201,1764,1736,0
515,1051,741,2110,3607,2944,1549,1353,1724,1976,0
431,1026,575,2129,3779,3135,1320,1259,1407,2143,0
640,1258,773,2210,3129,3101,1807,1422,2278,2462,0
400,970,602,2220,3604,3303,1500,1226,1934,1849,0
533,984,769,1803,2457,2377,1509,1170,1580,1878,0
377,923,548,1954,3595,3119,1361,1110,1572,1857,0
469,952,578,1773,2888,2620,1383,1086,1561,1655,0
519,1056,726,2249,3397,3298,1866,1355,2057,2089,0
550,1109,783,1911,2899,2555,1543,1302,1810,2050,0
450,970,653,2215,3326,3139,1729,1257,1854,1807,0
289,686,379,1553,3039,2615,1083,971,1182,1523,0
523,1050,679,1886,2891,2727,1568,1331,1924,2038,0
646,1105,701,1918,2593,2559,1515,1274,1898,2381,0
612,1119,743,1988,2982,2694,1458,1318,1625,2573,0
607,1199,822,2062,3562,3000,1633,1504,1833,2619,0
497,1029,700,1814,2803,2547,1473,1214,1694,1937,0
484,1092,734,2572,4324,3792,1769,1302,2120,1908,0
450,918,578,2029,3562,3307,1637,1252,1816,1831,0
377,808,525,1643,2981,2498,1246,1005,1495,1513,0
632,1278,929,2638,3792,3525,1834,1418,2082,2277,0
460,1156,542,1718,3209,2545,1340,1339,1639,1739,0
439,905,624,1848,3232,2653,1323,950,1407,1557,0
496,1055,642,1697,2857,2443,1250,1044,1570,1814,0
537,1221,750,2213,3454,3104,1733,1467,2089,2152,0
711,1320,831,1953,2781,2421,1488,1360,1883,2916,0
490,1118,747,2040,3013,2975,1648,1268,1841,1954,0
646,1166,802,2003,3149,2709,1498,1301,1854,2428,0
607,1236,882,2133,2943,2921,1749,1423,2088,2912,0
549,1122,641,2141,3147,2966,1456,1318,1962,1988,0
326,863,436,1747,2972,2921,1373,961,1691,1622,0
534,1242,691,2235,4032,3561,1749,1497,2087,2292,0
456,1072,669,2254,3758,3274,1712,1245,1969,1843,0
392,920,525,1991,3235,3081,1656,1172,1823,1776,0
692,1117,812,2154,3014,2968,1722,1433,2205,2356,0
554,1025,629,1583,2802,2268,1126,1084,1424,1657,0
452,1075,650,2265,3923,3447,1706,1215,1979,1845,0
511,1089,684,2293,3959,3428,1683,1268,1806,1999,0
499,1132,717,2216,3556,3134,1724,1319,1923,1876,0
547,1198,869,2388,3769,3372,1767,1320,1858,2216,0
413,981,563,2245,4045,3569,1786,1283,2007,1904,0
551,958,692,1689,2403,2418,1328,1138,1561,1956,0
651,1138,832,2266,2964,3002,1664,1397,2041,2285,0
382,901,580,1735,2961,2608,1150,998,1470,1579,0
462,962,527,1714,3178,2625,1319,1055,1721,1737,0
443,1160,575,1840,2898,2694,1304,1218,1833,1785,0
268,779,468,2312,3369,3488,1420,1096,2247,1409,0
480,1020,665,2016,3246,2980,1433,1141,1517,1870,0
425,805,574,1811,3001,2528,1217,1017,1442,1515,0
507,963,734,1976,2905,2829,1516,1178,1709,1889,0
456,835,587,1650,2791,2573,1307,1068,1455,1817,0
438,976,629,2262,3603,3463,1521,1105,1927,1632,0
578,1182,828,2459,3550,3219,1838,1412,2235,2187,0
482,1052,662,2144,3418,2872,1370,1134,1592,2138,0
446,1054,613,1854,3401,2700,1367,1089,1509,1741,0
375,918,475,2012,2988,3011,1496,1130,1929,1682,0
480,975,682,2009,3706,2803,1312,1098,1499,1692,0
466,1128,683,2352,3403,3290,1575,1313,2038,1916,0
634,1125,887,2594,3375,3382,1860,1491,1893,2415,0
369,829,502,1581,3044,2580,1222,931,1288,1514,0
612,1086,830,1920,3263,2925,1540,1247,1722,2195,0
430,969,648,1821,2862,2433,1371,994,1362,1668,0
615,1047,714,2050,3334,3027,1605,1354,1976,2072,0
531,1023,702,1877,3170,2919,1507,1159,1711,2157,0
483,968,732,1979,2919,2779,1429,1180,1450,2209,0
644,1143,817,2165,2935,3035,1675,1317,2009,2416,0
484,977,663,1942,3049,2827,1532,1181,1795,1829,0
493,957,637,1895,2879,2716,1448,1141,1731,1879,0
480,948,672,2131,3601,3022,1458,1207,1760,1731,0
716,1355,839,2294,3435,2903,1651,1494,2000,2332,0
545,1056,714,1966,3039,2699,1475,1258,1759,2033,0
553,1264,678,2094,3415,2714,1405,1311,1676,2908,0
437,955,664,1983,2913,2701,1400,1071,1579,1732,0
406,867,623,1847,3157,2846,1294,971,1348,1572,0
508,1188,668,2250,3061,3173,1626,1287,2059,2069,0
500,1091,672,2033,3352,2769,1510,1240,1882,1950,0
516,1143,670,1997,3379,2905,1495,1250,1836,2596,0
465,1221,639,1827,3360,2679,1523,1284,1922,2027,0
532,1258,609,2054,3251,2948,1470,1356,2024,2054,0
473,901,604,1606,2748,2401,1279,1076,1418,1766,0
310,811,539,2243,3981,3815,1522,1207,2267,1477,0
513,1041,745,2057,3083,2883,1660,1253,1918,1941,0
571,1028,676,1666,2619,2400,1417,1156,1634,1997,0
413,915,625,2387,3706,3246,1391,1060,1700,1756,0
431,910,563,2198,3340,3243,1490,1037,1891,1667,0
456,1035,610,2156,3120,3332,1645,1230,2206,1920,0
596,1152,846,2317,3507,3322,1896,1403,2048,2273,0
313,794,414,1725,3117,2724,1342,864,1586,1458,0
613,1191,858,2376,3590,3284,1796,1372,1906,2211,0
465,1006,592,2327,3388,3193,1615,1339,1677,2325,0
490,1005,664,1989,2896,2839,1508,1217,1747,1924,0
432,878,595,1983,3262,2947,1490,1119,1589,1753,0
411,916,608,1699,2602,2372,1338,1108,1540,1713,0
606,1146,803,2201,3024,2777,1669,1365,1722,2167,0
453,968,625,1895,3073,2803,1441,1011,1665,1752,0
442,918,595,1723,2784,2524,1181,1095,1457,1867,0
494,1020,677,1999,3499,2892,1480,1194,1947,2150,0
396,883,600,1642,2576,2471,1317,1099,1548,1672,0
622,1029,832,2130,3097,2872,1545,1272,1854,2194,0
464,1001,624,1849,3238,2983,1385,1165,1711,2284,0
526,1005,764,2130,3038,2984,1550,1127,1638,2323,0
386,987,461,1790,3281,2938,1305,1183,1523,2162,0
482,1040,566,1652,3121,2504,1211,1103,1616,1885,0
339,730,477,1973,3754,3247,1220,867,1294,1291,0
566,1150,760,1966,3288,2678,1362,1315,1685,2555,0
398,875,541,2058,3341,2984,1483,1088,1841,1573,0
508,996,686,2019,3180,2800,1366,1269,1687,1953,0
518,1127,721,2145,3569,3057,1622,1278,1933,1922,0
348,791,480,1930,3424,3064,1179,954,1473,1461,0
551,1096,762,2310,3157,2970,1730,1262,1852,2110,0
354,844,523,1956,3394,3225,1209,915,1578,1622,0
538,998,730,1729,2556,2356,1390,1195,1663,1949,0
482,1085,625,1636,2425,2244,1429,1219,1733,1929,0
302,699,421,1714,3170,2751,1232,888,1201,1286,0
549,1205,780,2123,3385,2798,1436,1310,1810,2556,0
547,993,646,1712,2785,2704,1415,1145,1708,2010,0
390,935,509,1940,3140,2864,1522,1084,1771,2013,0
441,914,665,2000,3395,2965,1504,1106,1608,1722,0
441,984,608,2204,3464,3077,1452,1213,1687,1950,0
542,1145,890,2444,3649,3334,1841,1305,1982,2068,0
459,925,609,2136,3211,3187,1620,1289,1833,2032,0
557,1088,765,2135,3017,2909,1643,1371,1718,2430,0
392,959,553,2197,3757,3349,1544,1113,2022,1739,0
614,1095,713,1843,2551,2632,1425,1269,1811,2124,0
436,1019,584,1954,3268,3012,1485,1162,1605,1790,0
805,1338,1030,2370,3023,2815,1732,1580,2082,2577,0
454,941,605,1873,2739,2555,1289,976,1673,1679,0
262,693,411,1792,3537,3176,1204,859,1305,1417,0
471,956,584,1959,3015,2712,1323,980,1502,1609,0
723,1296,841,2298,3455,3296,1891,1555,2314,2491,0
478,1008,710,2179,3447,3044,1574,1194,1807,1839,0
464,953,609,2060,3536,2877,1526,1172,1671,1707,0
539,1069,806,2453,3391,3182,1602,1245,1648,2356,0
477,1071,692,2377,3895,3372,1793,1307,2041,1950,0
345,894,465,2033,3508,3300,1487,1102,1911,1639,0
407,886,516,1708,3367,2707,1183,1072,1436,1586,0
553,1045,632,1760,2793,2596,1405,1151,1694,1869,0
429,980,539,2166,3292,3070,1706,1244,2111,1935,0
368,893,504,2148,4096,3634,1489,1182,2068,1727,0
363,966,564,1980,2805,2848,1362,1182,1626,2036,0
434,892,466,1869,3282,3053,1471,1098,1717,1756,0
444,915,520,1912,2940,2999,1466,1129,1872,1853,0
465,1049,624,2251,3279,3237,1590,1283,2049,1967,0
569,1139,840,2336,3162,3307,1621,1329,1955,2129,0
399,891,567,2222,3840,3506,1524,1148,1855,2144,0
673,1086,821,1793,2547,2360,1539,1331,1885,2135,0
417,865,582,1774,3352,2783,1277,1087,1363,1905,0
311,835,424,1684,2814,2860,1430,1016,1672,1560,0
532,1192,710,2599,4136,3699,1686,1543,1860,2448,0
420,1138,617,2226,3843,3331,1710,1292,2068,1920,0
382,835,492,1800,3212,2706,1274,997,1556,1434,0
533,941,620,1772,2932,2514,1318,1110,1658,1874,0
368,795,470,1762,3240,2922,1384,1021,1662,1546,0
334,821,439,2214,4033,3709,1463,1045,1760,1563,0
452,999,613,2194,3610,3308,1637,1185,1967,1731,0
623,1061,723,1853,2722,2613,1407,1234,1717,2085,0
186,597,324,1787,3642,3406,1128,821,1499,1082,0
515,883,660,1457,2412,2204,1232,991,1533,1939,0
359,852,530,2383,3517,3532,1564,1190,2198,1545,0
427,984,627,1971,2994,2707,1470,1184,1797,1759,0
574,1175,724,1987,2893,2911,1593,1394,1782,2322,0
413,886,438,2025,3216,3300,1588,1192,2057,1748,0
418,940,644,2332,4034,3505,1688,1109,1942,1708,0
406,865,613,1826,3357,2945,1366,1072,1440,1645,0
528,1178,697,2054,3058,2925,1444,1236,1849,2051,0
628,1112,767,2056,3118,2893,1560,1366,1848,2572,0
529,1163,657,2125,3480,3050,1588,1285,1961,1996,0
720,1254,906,2269,3215,3074,1731,1471,2094,2301,0
568,1051,794,2349,3895,3258,1570,1272,1718,2050,0
613,1088,792,2206,3187,2882,1560,1290,1720,2674,0
499,1104,683,2499,3584,3645,1810,1491,2010,2595,0
309,849,555,2423,3597,3612,1544,1176,2185,1506,0
589,1113,815,2032,3092,2639,1514,1180,1696,1974,0
517,1213,679,2163,3507,3221,1740,1366,2094,2144,0
634,1131,816,2171,3520,3085,1593,1383,1801,2106,0
417,1009,571,2141,3615,3164,1434,1069,1671,1745,0
466,950,717,1899,2962,2767,1435,1072,1573,2279,0
489,1017,707,2392,3693,3373,1811,1240,2032,1890,0
400,900,604,2003,3839,3176,1457,1028,1434,1734,0
660,1343,789,2257,3673,3160,1882,1591,2208,2345,0
600,1281,754,2190,3264,2865,1749,1469,2056,2332,0
344,865,479,1805,3255,2694,1338,941,1418,2126,0
688,1201,829,2271,3104,3118,1719,1493,1914,2939,0
524,1008,672,1792,2835,2611,1332,1146,1623,1951,0
544,1038,720,2119,3839,3279,1592,1254,1789,1930,0
554,1123,666,1917,3071,2771,1294,1222,1726,1996,0
614,1219,880,2399,3470,3113,1782,1391,2059,2671,0
495,1097,619,2131,3557,3192,1588,1355,1847,1990,0
542,1038,657,1625,2850,2300,1090,1058,1393,1715,0
551,1127,685,2094,2749,2984,1734,1380,2188,2148,0
701,1193,773,2039,3004,2799,1537,1412,2127,2373,0
529,1062,788,2157,3087,2977,1578,1166,1648,1970,0
697,1194,893,2421,3308,3050,1677,1521,1802,2665,0
296,807,489,1834,3468,2895,1309,922,1533,1363,0
642,1235,907,2342,3509,3171,1695,1367,2038,2372,0
614,1094,824,2179,3294,2939,1647,1331,1798,2092,0
385,839,481,1627,2829,2682,1240,970,1435,1552,0
551,1002,675,1706,2480,2274,1387,1197,1680,1832,0
440,1037,610,1786,2996,2603,1277,1112,1778,1618,0
357,958,577,2420,3249,3446,1648,1237,2289,1744,0
611,1150,879,2254,3442,3204,1798,1364,1899,2280,0
577,1116,807,2349,4017,3312,1601,1212,1936,2009,0
457,981,610,2114,3111,3031,1556,1232,1961,1853,0
481,1087,643,1749,2694,2460,1477,1186,1834,1899,0
573,1169,695,2107,3115,2885,1583,1365,2183,2170,0
567,1147,837,2353,3266,3148,1749,1392,1849,2257,0
577,1276,808,2102,3487,3008,1529,1307,1997,2466,0
470,1108,678,2081,3682,3056,1429,1169,1874,1781,0
530,1162,751,2370,4194,3296,1652,1419,2124,2346,0
597,1109,792,1920,3013,2825,1552,1248,1808,1999,0
372,825,505,1778,3032,2796,1332,859,1462,1655,0
404,908,517,1784,3131,2822,1285,1162,1663,1702,0
466,1053,592,2216,3501,3438,1585,1236,2122,1968,0
527,1254,724,2209,3158,3017,1641,1507,1950,2319,0
464,1104,645,2096,3673,3088,1651,1355,2085,1906,0
558,1015,722,1824,2769,2461,1474,1233,1811,1995,0
461,965,701,2048,3344,2748,1398,1069,1438,1998,0
464,1098,608,2473,4310,3821,1824,1401,1970,2119,0
557,1131,834,2402,3181,3092,1723,1413,2088,2379,0
704,1210,822,1971,2857,2631,1644,1344,1982,2372,0
246,717,373,1859,2723,2950,1196,996,2001,1359,0
528,1171,626,1746,2520,2371,1476,1327,1945,2040,0
409,950,538,2057,3333,3202,1559,1163,1929,1732,0
516,1101,610,2052,3135,3194,1515,1314,2175,2096,0
389,840,629,1776,2905,2531,1342,1001,1648,1591,0
493,1104,723,2291,3370,3390,1726,1415,2099,2065,0
593,1162,684,1833,2766,2486,1440,1246,1947,2043,0
468,870,682,2102,3258,3190,1689,1127,1782,1831,0
479,969,635,1806,2713,2570,1280,1041,1552,1760,0
645,1086,752,1913,2862,2606,1454,1294,1555,2249,0
419,943,656,2044,3490,3084,1428,1090,1683,1723,0
436,970,667,2020,3066,3002,1567,1126,1594,1752,0
468,1108,675,1796,3047,2780,1365,1259,1694,1928,0
609,1109,792,2232,3361,3237,1621,1359,2060,2250,0
615,1109,815,2351,3428,3230,1776,1396,2027,2213,0
513,993,762,2240,3416,3167,1615,1161,1623,2522,0
448,1103,674,2352,4223,3512,1718,1274,1879,1893,0
407,911,536,2411,3533,3539,1440,1194,1647,1840,0
471,1050,600,2027,3480,2982,1502,1327,1789,1948,0
369,746,553,1865,3583,2961,1156,798,1067,1380,0
458,1026,642,2057,3585,3077,1467,1190,1532,1793,0
511,1092,613,1895,3104,2884,1487,1238,1894,2154,0
466,969,583,2095,3424,3178,1669,1235,1966,1855,0
361,928,446,1742,2827,2873,1426,1047,1829,1641,0
377,780,498,1627,3088,2725,1196,903,1260,1434,0
537,1125,688,2171,3035,3296,1619,1269,2031,2118,0
508,1006,679,2014,2604,2731,1515,1173,1815,1869,0
536,1176,717,2414,3865,3389,1652,1437,2133,2025,0
577,1289,686,2235,3514,3036,1684,1554,2234,2256,0
445,920,608,1877,3630,2969,1377,1123,1512,1731,0
582,1098,740,2313,3453,3153,1632,1293,1913,2226,0
465,996,640,2193,3320,3075,1613,1143,1772,1964,0
367,1000,607,2354,3680,3282,1464,1285,1545,3257,0
571,1236,761,2260,3484,2995,1621,1483,2148,2209,0
586,1099,760,1770,2366,2380,1453,1149,1657,1891,0
632,1271,746,2212,3742,2900,1538,1480,1818,2988,0
385,939,518,2178,3651,3377,1715,1092,2000,1767,0
527,1059,703,2107,3547,3070,1611,1278,1835,2047,0
552,1130,672,2106,3279,2897,1605,1296,2027,2069,0
376,835,431,1816,3063,2831,1387,968,1784,1557,0
646,1198,816,2198,3301,3004,1725,1389,1956,2247,0
351,842,518,1835,2981,2727,1249,1032,1336,1571,0
616,1041,727,1868,2552,2407,1355,1203,1654,1984,0
577,1061,693,1998,3164,2785,1392,1301,1527,2366,0
459,1036,567,1715,2701,2460,1300,1285,1506,2339,0
522,1021,714,2149,3009,2859,1591,1155,1735,1949,0
442,963,629,2155,3649,3201,1576,1147,1798,1765,0
549,1120,674,2368,3221,3265,1773,1339,2061,2162,0
530,1207,793,2499,3960,3376,1617,1344,1982,1977,0
558,1161,824,2583,3433,3402,1667,1277,2020,2193,0
457,1009,694,1953,3219,2886,1373,1139,1550,1785,0
574,1197,775,2255,3398,3088,1612,1391,1891,2530,0
456,1031,662,2036,2819,2925,1452,1134,1685,2110,0
555,1136,831,2681,4168,3335,1738,1228,1757,2251,0
679,1234,935,2411,3239,3060,1792,1484,2127,2378,0
422,865,638,1866,2671,2679,1350,1026,1606,1619,0
467,942,563,2094,3251,3090,1394,1069,1889,1732,0
564,1289,812,2364,4545,3634,1703,1414,1973,2107,0
470,1006,604,1871,3669,2984,1395,1147,1601,2123,0
583,1046,751,2260,3417,3102,1681,1302,1949,2018,0
454,1070,672,2130,3428,3031,1538,1324,1690,2303,0
532,1118,726,2193,2848,3134,1713,1302,1969,2003,0
420,1022,612,1807,3181,2755,1373,1087,1684,1767,0
569,1139,730,2250,3231,3240,1750,1363,1985,2521,0
530,1248,637,2014,3586,2767,1435,1267,1924,2687,0
434,954,545,1723,3321,2799,1327,1049,1556,1679,0
624,1127,746,1986,3116,2679,1415,1292,1713,2462,0
490,1101,713,2237,3695,3064,1618,1233,1715,1766,0
541,1132,675,2027,3656,2991,1608,1324,1960,1946,0
334,837,489,2149,3723,3425,1421,1018,1713,1541,0
491,1036,677,2561,4283,3700,1725,1423,1787,2527,0
341,707,485,1672,3135,2688,1098,815,1144,1291,0
490,1167,571,1710,3277,2654,1401,1306,1754,1951,0
462,1048,634,2178,3302,2944,1488,1319,1888,2500,0
470,959,667,2162,3425,2926,1374,1073,1639,1793,0
432,969,654,2232,3722,3162,1497,1051,1765,1766,0
393,827,531,1712,3022,2616,1238,987,1374,1574,0
457,998,662,2098,3027,3242,1511,1205,1954,1806,0
518,1095,792,2143,3219,2739,1590,1256,1811,1909,0
457,1132,619,2097,3634,3187,1677,1234,1981,2000,0
610,1070,733,1896,2556,2448,1412,1237,1672,2434,0
421,932,648,2314,3814,3320,1698,1167,1865,1779,0
542,1116,815,2223,3156,2984,1763,1264,1953,2104,0
565,1019,749,2238,3436,2868,1572,1230,1593,2280,0
424,981,637,2332,4239,3478,1595,1211,1873,1794,0
577,1293,815,2682,3707,3751,1949,1523,2555,2391,0
568,1103,789,2185,2931,2924,1614,1345,1995,2168,0
507,1173,660,2048,3271,2932,1536,1315,2001,2032,0
455,1044,635,2214,3728,3304,1498,1279,1752,2109,0
479,975,572,2006,3249,2880,1479,1140,1714,1860,0
515,1209,753,1852,3296,2639,1532,1269,1669,2030,0
564,990,741,1888,3038,2612,1310,1088,1595,1861,0
301,767,404,1860,3323,3172,1340,991,1680,1517,0
499,1032,562,1580,2407,2310,1356,1186,1840,1896,0
571,1210,804,2304,3460,3358,1946,1476,2216,2225,0
486,1010,712,2140,2898,2848,1558,1137,1647,1882,0
605,1359,748,2409,3491,3364,1743,1475,2242,2326,0
408,849,588,1675,3080,2456,1143,963,1256,1775,0
489,1091,646,1932,3466,2918,1444,1221,1649,2113,0
550,1138,704,2221,3582,3140,1775,1329,2096,2065,0
571,1156,844,2750,3734,3623,1898,1432,2271,2203,0
344,750,456,1692,3106,2804,1250,865,1479,1394,0
488,955,647,2117,3587,3175,1639,1188,1788,1966,0
505,1135,695,2065,3181,2983,1662,1327,1981,1942,0
507,1059,718,2315,3749,3541,1827,1393,2165,2163,0
471,1124,663,2382,3879,3526,1771,1260,2149,1948,0
455,877,519,1704,2840,2378,1230,1103,1465,1637,0
593,980,671,1629,2414,2180,1255,1093,1432,2273,0
366,932,667,2603,3339,3682,1594,1339,1977,1893,0
450,1070,570,1622,2952,2273,1107,1123,1307,1914,0
400,926,551,1814,3116,2656,1433,999,1526,2059,0
583,1212,844,2313,3224,3201,1983,1401,2278,2257,0
595,1049,717,1750,3105,2522,1242,1084,1504,1870,0
604,1152,719,1853,2797,2685,1497,1289,1762,2367,0
320,841,428,1875,3020,2865,1247,986,1576,1549,0
574,1088,754,1912,2967,2706,1481,1197,1596,2006,0
436,967,594,1917,3281,2785,1255,1029,1236,2072,0
733,1203,881,2150,3422,2807,1661,1360,1833,2310,0
600,1137,775,1952,3127,2623,1436,1260,1571,2309,0
502,913,688,1830,2957,2710,1355,1070,1440,1810,0
354,830,474,1806,3290,2960,1521,965,1574,1586,0
539,1089,743,2346,3621,3319,1656,1251,2011,2055,0
507,985,667,1944,2746,2562,1332,1100,1584,2269,0
508,1090,780,2396,3197,3374,1807,1431,1912,2147,0
430,1069,640,2531,4127,3826,1926,1399,2188,1920,0
453,883,644,1976,2932,2817,1510,1104,1637,1666,0
460,983,616,1710,2554,2433,1268,1056,1640,2295,0
618,1177,864,2621,3888,3499,1774,1438,2051,2280,0
503,1129,606,2132,3388,3009,1534,1381,1861,2581,0
463,1091,690,2253,3734,3224,1654,1249,1820,1894,0
650,1317,779,2284,3264,3355,1751,1449,2412,2419,0
344,821,448,1792,3453,2830,1398,988,1613,1503,0
535,1205,664,1821,3355,2629,1394,1300,1769,2056,0
806,1423,940,2210,3288,2984,1840,1580,2140,2634,0
429,994,559,1886,3236,3006,1452,1169,1821,1849,0
579,1104,727,2058,2894,2643,1404,1272,1665,2363,0
520,995,749,2264,2976,2992,1611,1336,1837,2045,0
329,760,445,1770,3313,2947,1301,876,1464,1315,0
621,1124,775,2032,2912,2756,1579,1220,1782,2071,0
327,729,426,1738,3327,2928,1273,906,1336,1346,0
577,1054,715,1610,2349,2169,1299,1251,1661,2460,0
524,982,711,1999,3115,2658,1688,1233,1995,2005,0
440,1057,646,2455,3846,3430,1840,1359,2137,1906,0
365,789,591,2055,3725,3166,1387,1016,1603,1509,0
595,1063,798,2182,3290,2862,1525,1235,1828,2012,0
416,1013,531,2106,3270,3227,1558,1171,1654,2424,0
322,861,581,2316,3206,3237,1670,1200,2182,1585,0
601,1239,829,2415,4044,3326,1694,1381,2098,2056,0
388,921,529,1968,3399,3065,1405,1084,1750,1466,0
445,810,531,1686,2830,2649,1302,1029,1486,1596,0
591,1019,749,1805,3006,2526,1305,1137,1547,1803,0
544,974,712,1869,3078,2673,1478,1139,1695,1915,0
501,939,625,1902,3183,2610,1224,995,1266,2067,0
344,823,499,1663,3204,2747,1259,1016,1248,1432,0
506,1048,698,1917,3266,2763,1437,1160,1645,1748,0
290,801,459,1781,2944,2938,1312,1100,1567,1424,0
469,1081,707,2502,4092,3584,1973,1384,2317,1967,0
648,1193,898,2212,2920,2718,1689,1404,1997,2261,0
425,872,609,2014,3963,3035,1224,965,1285,1533,0
626,1149,817,2192,3004,3099,1785,1364,1912,2115,0
406,872,549,2151,3503,3069,1539,1083,1908,1718,0
661,1219,785,2096,3342,2810,1512,1333,1795,2147,0
373,912,515,1977,3453,3106,1255,1071,1754,1634,0
556,1098,797,2340,3562,3230,1714,1270,1902,1931,0
416,896,569,1816,3033,2624,1240,976,1346,1932,0
449,872,644,2103,3686,3063,1408,1176,1742,1684,0
402,948,492,1688,3189,2795,1143,1027,1369,1985,0
368,904,530,1740,3385,2851,1134,992,1445,1717,0
421,947,633,2096,3855,2931,1470,1053,1658,1605,0
661,1065,907,2339,3616,3011,1622,1296,1743,2100,0
501,1119,726,2355,3453,3238,1750,1303,2024,2115,0
435,937,683,2133,3656,3052,1477,1198,1726,1797,0
628,1096,772,1960,3258,2738,1501,1338,1921,2178,0
586,1029,791,2170,3088,2861,1569,1205,1690,1947,0
434,948,603,2188,3550,3122,1540,1135,1876,1740,0
453,1006,590,1990,3118,3008,1577,1146,1732,1805,0
356,856,514,1631,2820,2550,1263,917,1436,1607,0
440,1000,547,1581,3056,2422,1209,1134,1514,1611,0
528,1147,868,2625,3925,3307,1822,1364,1904,1944,0
721,1274,881,2167,3300,2673,1637,1520,1785,2591,0
668,1140,861,2131,3163,2946,1676,1428,1842,2361,0
507,1106,662,1971,3773,3177,1459,1279,1869,2197,0
432,1071,663,1770,3070,2670,1307,1108,1671,1726,0
553,1242,737,2256,3578,3229,1741,1440,2098,2218,0
494,1048,774,2236,3349,3200,1564,1187,1812,1994,0
473,903,620,1887,2868,2781,1367,1029,1579,2093,0
377,863,518,1767,2936,2710,1224,979,1590,1441,0
580,1163,815,2378,3401,3315,1822,1374,2009,2167,0
571,1066,832,2604,3818,3713,1834,1408,2090,2154,0
489,1116,692,2711,4386,3970,1828,1483,1959,2366,0
624,1241,736,2075,3262,2948,1696,1467,1917,2740,0
422,867,525,1601,2645,2296,1195,952,1323,1899,0
412,838,530,1828,3045,2629,1316,1051,1492,1666,0
567,1140,760,2204,3187,2960,1670,1436,1663,2425,0
426,927,661,2090,3509,3088,1521,983,1450,1569,0
529,1083,719,2422,3727,3429,1853,1346,2146,2126,0
439,949,616,2246,3370,3143,1750,1250,2004,1903,0
386,833,523,1792,3209,2823,1344,996,1486,1589,0
420,929,471,1646,3519,2661,1162,1038,1300,1795,0
389,856,549,1611,2750,2478,1304,909,1442,1632,0
456,1026,578,1604,2684,2433,1341,1174,1581,2332,0
437,911,579,2128,3362,3089,1501,1142,1923,1784,0
391,871,536,1769,3135,2640,1236,975,1338,1869,0
429,989,643,2208,3576,3343,1713,1268,1878,1905,0
489,1066,714,2409,3785,3500,1807,1299,2044,1993,0
600,1244,848,2577,3832,3485,1731,1419,1926,2750,0
489,1103,715,2272,3015,3080,1671,1270,1886,1974,0
408,785,592,1815,2989,2719,1360,915,1432,1544,0
